,yes-sentiment,category,hotel_id,cpt,fileId,iId,gold,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label,TS_LEN
262_3,2,facility,46,0,262,3,True,The lovely artworks throughout the halls and rooms and even in the elevator are beautiful with what appear to be local scenes,2017-02-23,0.4874507188796997,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10
262_4,2,facility,46,0,262,4,True,The afternoon reception was a welcome respite and the staff only added to the warmth and coziness of the place,2017-03-01,0.4988283514976502,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10
262_5,2,facility,46,0,262,5,True,Our spacious room with its balcony overlooking the rushing stream was delightful as was the wine and cheese offered in the hotel foyer in the evening and the continental breakfast in the morning,2017-08-07,0.4996773004531861,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10
262_6,2,facility,46,0,262,6,True,The in room coffee was delicious and the rest of the amenities were also high in quality,2018-02-12,0.4918849468231201,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10
262_7,2,facility,46,0,262,7,True,The facility was in a good location,2018-04-15,0.498227059841156,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10
262_8,2,facility,46,0,262,8,True,Great lovely location and facilities,2018-07-03,0.4988003969192505,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10
262_9,2,facility,46,0,262,9,True,Very welcoming lobby and loved the complimentary wine and cheese,2018-09-16,0.4992243051528929,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10
262_10,2,facility,46,1,262,10,True,There is not even a lobby just some type of suite or hospitality room on the fourth floor they are using for check in,2019-06-28,-0.4964135587215424,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,,10
262_11,2,facility,46,1,262,11,True,The workman was using the guest elevator to bring up drywall to the above rooms being renovated,2019-07-16,-0.4969561398029328,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,,10
262_12,2,facility,46,1,262,12,True,However the hallway that house the rooms smelled as if every worker on the property slept there,2019-07-22,-0.48685607314109797,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,,10
262_13,2,facility,46,1,262,13,True,They should have discounted rates while under construction due to lack of amenities such as ice balcony gym etc,2019-07-29,-0.4813387095928192,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,,10
262_14,2,facility,46,1,262,14,True,On a creek in town no pool or hot tubBreakfast was disappointing Hotel is under construction until January Loud and very weird floors closed padding in elevators confusing,2019-08-19,-0.4824380874633789,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,,10
262_15,2,facility,46,1,262,15,True,The construction process made it really difficult for me to find the lobby and the room that reception desk was set up it was poorly designed made so my first impression about the place was not good at all before I get to the room,2019-08-26,-0.4974851906299591,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,,10
262_16,2,facility,46,1,262,16,True,ie gym is closed,2019-08-26,-0.4972144365310669,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,,10
262_17,2,facility,46,1,262,17,True,reception is random desk,2019-08-26,-0.4776841998100281,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,,10
262_18,2,facility,46,1,262,18,True,They are under renovations most of the facility is closed,2019-09-21,-0.4895668029785156,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,,10
262_19,2,facility,46,1,262,19,True,Hall are full of construction materials,2019-09-24,-0.4800289273262024,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,,10
263_0,2,reception,46,0,263,0,True,We did pay more than average for a room but the value was reflected in the service,2015-07-05,-0.3906577229499817,"[0, 155, 180, 200, 210]",0.3220225494120344,"['2015-04-21', '2018-09-09']",263_0,a,5
263_2,2,reception,46,0,263,2,True,Staff very helpfulgardener with his power tools was too loud,2016-10-18,-0.4971069395542145,"[0, 155, 180, 200, 210]",0.3220225494120344,"['2015-04-21', '2018-09-09']",263_0,a,5
263_3,2,reception,46,0,263,3,True,though the kind gentleman at the front desk did my printing for me,2016-12-15,-0.17803707718849182,"[0, 155, 180, 200, 210]",0.3220225494120344,"['2015-04-21', '2018-09-09']",263_0,a,5
263_5,2,reception,46,0,263,5,True,The front desk clerk Beverly was like a concierge,2017-07-25,-0.3279920220375061,"[0, 155, 180, 200, 210]",0.3220225494120344,"['2015-04-21', '2018-09-09']",263_0,a,5
263_7,2,reception,46,0,263,7,True,I am sorry I did not get the name of the lovely woman at the front desk who saved my paperwork,2018-02-15,-0.3688520789146423,"[0, 155, 180, 200, 210]",0.3220225494120344,"['2015-04-21', '2018-09-09']",263_0,a,5
263_10,2,reception,46,1,263,10,True,The service was super friendly and high quality,2018-09-11,0.4932576417922974,"[0, 155, 180, 200, 210]",0.49744889497756956,"['2018-09-10', '2019-03-17']",263_1,c,9
263_11,2,reception,46,1,263,11,True,Basic but sufficient continental breakfast friendly staff,2018-09-28,0.4866099953651428,"[0, 155, 180, 200, 210]",0.49744889497756956,"['2018-09-10', '2019-03-17']",263_1,c,9
263_12,2,reception,46,1,263,12,True,Warm and friendly staff,2018-10-15,0.4904916882514954,"[0, 155, 180, 200, 210]",0.49744889497756956,"['2018-09-10', '2019-03-17']",263_1,c,9
263_13,2,reception,46,1,263,13,True,The staff was excellent in service,2018-10-17,0.4955951571464538,"[0, 155, 180, 200, 210]",0.49744889497756956,"['2018-09-10', '2019-03-17']",263_1,c,9
263_14,2,reception,46,1,263,14,True,Was just visiting some friends who were staying here but the staff was super friendly the lobby was great the room was very nice with an amazing balcony that looked like you were in a forest,2018-10-24,0.4953729510307312,"[0, 155, 180, 200, 210]",0.49744889497756956,"['2018-09-10', '2019-03-17']",263_1,c,9
263_15,2,reception,46,1,263,15,True,Warm and endearing staff,2018-10-31,0.4930005073547363,"[0, 155, 180, 200, 210]",0.49744889497756956,"['2018-09-10', '2019-03-17']",263_1,c,9
263_16,2,reception,46,1,263,16,True,The staff is friendly and helpful,2018-12-18,0.4962230920791626,"[0, 155, 180, 200, 210]",0.49744889497756956,"['2018-09-10', '2019-03-17']",263_1,c,9
263_17,2,reception,46,1,263,17,True,Beautiful locationnice staff,2019-03-14,0.4955061674118042,"[0, 155, 180, 200, 210]",0.49744889497756956,"['2018-09-10', '2019-03-17']",263_1,c,9
263_18,2,reception,46,1,263,18,True,The staff is so friendly and helpful,2019-03-15,0.4968981742858887,"[0, 155, 180, 200, 210]",0.49744889497756956,"['2018-09-10', '2019-03-17']",263_1,c,9
263_19,2,reception,46,2,263,19,True,The checkin was fast and welcoming,2019-03-21,0.4872819781303406,"[0, 155, 180, 200, 210]",0.058946306258440016,"['2019-03-19', '2019-10-10']",263_2,,10
263_20,2,reception,46,2,263,20,True,Staff here is so friendly great customer service rooms are nice bed comfortable good location Would book here agian,2019-04-01,0.4967114925384522,"[0, 155, 180, 200, 210]",0.058946306258440016,"['2019-03-19', '2019-10-10']",263_2,,10
263_21,2,reception,46,2,263,21,True,Receptionists I came across were friendly,2019-05-15,0.4907784461975098,"[0, 155, 180, 200, 210]",0.058946306258440016,"['2019-03-19', '2019-10-10']",263_2,,10
263_22,2,reception,46,2,263,22,True,I wish I remembered the name of the lovely woman who was at the front desk,2019-06-26,0.440449059009552,"[0, 155, 180, 200, 210]",0.058946306258440016,"['2019-03-19', '2019-10-10']",263_2,,10
263_23,2,reception,46,2,263,23,True,The staff was very friendly and helpful due to the construction,2019-07-05,0.4963845014572144,"[0, 155, 180, 200, 210]",0.058946306258440016,"['2019-03-19', '2019-10-10']",263_2,,10
263_24,2,reception,46,2,263,24,True,Otherwise great location clean friendly staff,2019-08-17,0.4934747815132141,"[0, 155, 180, 200, 210]",0.058946306258440016,"['2019-03-19', '2019-10-10']",263_2,,10
263_25,2,reception,46,2,263,25,True,However staff is awesome and the rooms and brand new and gorgeous,2019-09-11,0.4591572284698486,"[0, 155, 180, 200, 210]",0.058946306258440016,"['2019-03-19', '2019-10-10']",263_2,,10
263_26,2,reception,46,2,263,26,True,i Would definitely stay here again because of the excellent staff Location and lovely setting,2019-09-16,0.4914743900299072,"[0, 155, 180, 200, 210]",0.058946306258440016,"['2019-03-19', '2019-10-10']",263_2,,10
263_27,2,reception,46,2,263,27,True,The place was undergoing renovation so there was construction going on that was a little more extensive than we had anticipated but the staff were super accommodating and our accommodations clean with a lovely view of trees and a creek,2019-09-16,0.2901983857154846,"[0, 155, 180, 200, 210]",0.058946306258440016,"['2019-03-19', '2019-10-10']",263_2,,10
263_28,2,reception,46,2,263,28,True,Friendly receptionist let us stay extra hour due to our car trouble,2019-10-06,0.4952294826507568,"[0, 155, 180, 200, 210]",0.058946306258440016,"['2019-03-19', '2019-10-10']",263_2,,10
266_1,2,facility,270,0,266,1,True,They offered lemonade in the lobby the concierge was very helpful in suggesting sights during our stay and I was very impressed that the hotel offered bicycles to ride throughout the city,2015-08-12,0.4966228008270264,"[0, 575, 1377]",0.04538003434492358,"['2015-01-01', '2017-05-19 00:00:00']",266_0,b,7
266_2,2,facility,270,0,266,2,True,Check in was easy nice cold water in the lobby too,2015-08-29,0.41386228799819946,"[0, 575, 1377]",0.04538003434492358,"['2015-01-01', '2017-05-19 00:00:00']",266_0,b,7
266_3,2,facility,270,0,266,3,True,I also really appreciated the free wine happy hour in the loby a very nice touch,2015-11-13,0.4996455907821655,"[0, 575, 1377]",0.04538003434492358,"['2015-01-01', '2017-05-19 00:00:00']",266_0,b,7
266_4,2,facility,270,0,266,4,True,We appreciated the free wine reception every night,2016-01-20,0.4966576099395752,"[0, 575, 1377]",0.04538003434492358,"['2015-01-01', '2017-05-19 00:00:00']",266_0,b,7
266_5,2,facility,270,0,266,5,True,The seating area in the lobby is comfortable and spacious,2016-02-16,0.4921965599060058,"[0, 575, 1377]",0.04538003434492358,"['2015-01-01', '2017-05-19 00:00:00']",266_0,b,7
266_6,2,facility,270,0,266,6,True,The staff at the reception desk and the door man are very knowledgeable on the surrounding area,2016-03-16,0.4996532201766968,"[0, 575, 1377]",0.04538003434492358,"['2015-01-01', '2017-05-19 00:00:00']",266_0,b,7
266_9,2,facility,270,0,266,9,True,Good location Nice Gym very nice rooftop,2016-10-12,0.4991801381111145,"[0, 575, 1377]",0.04538003434492358,"['2015-01-01', '2017-05-19 00:00:00']",266_0,b,7
266_10,2,facility,270,1,266,10,True,The amenity fee is outrageous Mariot does not charge a feRoms are a bit depressing and lack decorIt was very noisy,2017-12-24 02:50:16,-0.4858990609645844,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,,8
266_11,2,facility,270,1,266,11,True,The last email asking about the hotel facilities was never answered,2018-03-06 00:00:00,-0.25578135251998896,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,,8
266_13,2,facility,270,1,266,13,True,Also they now charge a mandatory 350 hotel facilities fee for use of the gym and wine social hour even if y will not use the gym or drinkthe one bedroom king smelled like old cigarettes,2018-08-12 00:00:00,-0.4850576221942902,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,,8
266_14,2,facility,270,1,266,14,True,That all said the room and lobby were fairly shabby and in need of an update,2018-08-15 00:00:00,-0.4951230883598328,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,,8
266_15,2,facility,270,1,266,15,True,We must have waited 15 minutes before we used the service elevator,2019-04-25 03:27:21,-0.493233472108841,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,,8
266_16,2,facility,270,1,266,16,True,No little mini bottles of toiletries at this place,2019-07-25 16:16:18,-0.4965641796588898,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,,8
266_17,2,facility,270,1,266,17,True,I did complain when I got home and received the facility fees back however the most disgusting part of our stay is when I went downstairs of the hotel to use the toilet and found a dirty black thong lying on the cubicle floor,2019-09-16 00:00:00,-0.4890259504318237,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,,8
266_18,2,facility,270,1,266,18,True,This is the second time staying in this hotel and my only complaint are the slow small elevators,2019-10-06 00:00:00,-0.4939962029457092,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,,8
268_0,2,restaurant,270,0,268,0,True,Had breakfast in the restaurant and it was good,2015-04-15,0.39340704679489136,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9
268_1,2,restaurant,270,0,268,1,True,The mini bar fridge had room for other things and the Lavaza in room coffee was delicious,2015-04-27,0.4851587414741516,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9
268_2,2,restaurant,270,0,268,2,True,Nice bar grill with delicious burgers,2015-04-29,0.4991437196731568,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9
268_3,2,restaurant,270,0,268,3,True,My room was excellent well proportioned with a large bathromThe Rare Bar for breakfast and evening meals or just a drink is great a very welcoming staff The rooftop garden is amazing for photographs with an excellent ambience My thanks to the staff for an excellent time,2015-05-25,0.4997559189796448,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9
268_4,2,restaurant,270,0,268,4,True,Room top bar has great views,2015-09-21,0.4897612929344177,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9
268_6,2,restaurant,270,0,268,6,True,Roof top bar with special guest access,2016-07-13,0.4872494339942932,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9
268_7,2,restaurant,270,0,268,7,True,The rooms are large and comfortable the staff are friendly and efficient the location is very convenient and the prices are reasonable for New YorkOn this stay for the first time I visited the hotels roof top bar,2016-08-08,0.4999397993087769,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9
268_8,2,restaurant,270,0,268,8,True,We also walked to MOMA from the hotel and then on to Central Park and the Met the Theater District is also close by and lots of good choices for restaurants nearby we also tried the French Fry basket 3 kinds of fries at the hotel restaurant Rare looked like a good menu,2016-10-17,0.4996883869171143,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9
268_9,2,restaurant,270,0,268,9,True,Had very good steaks at rare grill and they did a good breakfast,2016-11-02,0.4963577389717102,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9
268_11,2,restaurant,270,1,268,11,True,10 credit to snack bar and prices were reasonable,2017-05-28 00:00:00,0.12082314491271973,"[0, 675, 880, 1527]",0.08389098221733966,"['2017-05-01 21:01:55', '2017-11-15 00:00:00']",268_1,c,5
268_13,2,restaurant,270,1,268,13,True,The food in the Rare Bar and Grill was of a good standard and arrived hot ti the table,2017-06-15 00:00:00,0.1785385012626648,"[0, 675, 880, 1527]",0.08389098221733966,"['2017-05-01 21:01:55', '2017-11-15 00:00:00']",268_1,c,5
