,sent_id,file_id,cpt
375_2,2,375,0
375_3,3,375,0
375_4,4,375,0
375_5,5,375,0
375_6,6,375,0
375_7,7,375,0
375_8,8,375,0
375_9,9,375,0
375_10,10,375,1
375_11,11,375,1
375_12,12,375,1
375_13,13,375,1
375_14,14,375,1
375_15,15,375,1
375_16,16,375,1
375_17,17,375,1
375_18,18,375,1
375_19,19,375,1
376_0,0,376,0
376_1,1,376,0
376_2,2,376,0
376_3,3,376,0
376_4,4,376,0
376_5,5,376,0
376_7,7,376,0
376_8,8,376,0
376_9,9,376,0
376_10,10,376,1
376_11,11,376,1
376_12,12,376,1
376_13,13,376,1
376_14,14,376,1
376_15,15,376,1
376_16,16,376,1
376_17,17,376,1
376_18,18,376,1
376_19,19,376,1
377_0,0,377,0
377_1,1,377,0
377_2,2,377,0
377_3,3,377,0
377_4,4,377,0
377_5,5,377,0
377_6,6,377,0
377_7,7,377,0
377_8,8,377,0
377_9,9,377,0
377_10,10,377,1
377_11,11,377,1
377_12,12,377,1
377_13,13,377,1
377_14,14,377,1
377_15,15,377,1
377_16,16,377,1
377_17,17,377,1
377_18,18,377,1
377_19,19,377,1
377_20,20,377,2
377_21,21,377,2
377_22,22,377,2
377_23,23,377,2
377_24,24,377,2
377_25,25,377,2
377_26,26,377,2
377_27,27,377,2
377_28,28,377,2
377_29,29,377,2
378_0,0,378,0
378_1,1,378,0
378_2,2,378,0
378_3,3,378,0
378_4,4,378,0
378_5,5,378,0
378_6,6,378,0
378_7,7,378,0
378_8,8,378,0
378_9,9,378,0
378_10,10,378,1
378_11,11,378,1
378_12,12,378,1
378_13,13,378,1
378_14,14,378,1
378_15,15,378,1
378_16,16,378,1
378_17,17,378,1
378_18,18,378,1
378_19,19,378,1
379_0,0,379,0
379_1,1,379,0
379_2,2,379,0
379_3,3,379,0
379_4,4,379,0
379_5,5,379,0
379_6,6,379,0
379_7,7,379,0
379_8,8,379,0
379_9,9,379,0
379_10,10,379,1
379_11,11,379,1
379_12,12,379,1
379_13,13,379,1
379_14,14,379,1
379_15,15,379,1
379_16,16,379,1
379_17,17,379,1
379_18,18,379,1
379_19,19,379,1
379_20,20,379,2
379_21,21,379,2
379_22,22,379,2
379_23,23,379,2
379_24,24,379,2
379_25,25,379,2
379_26,26,379,2
379_27,27,379,2
379_28,28,379,2
379_29,29,379,2
380_0,0,380,0
380_1,1,380,0
380_2,2,380,0
380_3,3,380,0
380_4,4,380,0
380_5,5,380,0
381_0,0,381,0
381_1,1,381,0
381_2,2,381,0
381_3,3,381,0
381_4,4,381,0
381_5,5,381,0
381_6,6,381,0
381_7,7,381,0
381_8,8,381,0
381_9,9,381,0
381_10,10,381,1
381_11,11,381,1
381_12,12,381,1
381_13,13,381,1
381_15,15,381,1
381_16,16,381,1
381_17,17,381,1
381_18,18,381,1
381_19,19,381,1
382_0,0,382,0
382_1,1,382,0
382_2,2,382,0
382_3,3,382,0
382_4,4,382,0
382_5,5,382,0
382_6,6,382,0
382_7,7,382,0
382_8,8,382,0
382_9,9,382,0
382_10,10,382,1
382_11,11,382,1
382_12,12,382,1
382_13,13,382,1
382_14,14,382,1
382_15,15,382,1
382_16,16,382,1
382_17,17,382,1
382_18,18,382,1
382_19,19,382,1
382_20,20,382,2
382_21,21,382,2
382_22,22,382,2
382_23,23,382,2
382_24,24,382,2
382_25,25,382,2
382_26,26,382,2
382_27,27,382,2
382_28,28,382,2
382_29,29,382,2
383_0,0,383,0
383_1,1,383,0
383_2,2,383,0
383_3,3,383,0
383_4,4,383,0
383_6,6,383,0
383_7,7,383,0
383_8,8,383,0
383_9,9,383,0
383_10,10,383,1
383_11,11,383,1
383_12,12,383,1
383_13,13,383,1
383_14,14,383,1
383_15,15,383,1
383_16,16,383,1
383_17,17,383,1
383_18,18,383,1
383_19,19,383,1
383_20,20,383,2
383_21,21,383,2
383_22,22,383,2
383_23,23,383,2
383_24,24,383,2
383_25,25,383,2
383_26,26,383,2
383_27,27,383,2
383_28,28,383,2
383_29,29,383,2
384_0,0,384,0
384_1,1,384,0
384_2,2,384,0
384_3,3,384,0
384_4,4,384,0
384_5,5,384,0
384_6,6,384,0
384_7,7,384,0
384_8,8,384,0
384_9,9,384,0
384_10,10,384,1
384_11,11,384,1
384_12,12,384,1
384_13,13,384,1
384_14,14,384,1
384_15,15,384,1
384_16,16,384,1
384_17,17,384,1
384_18,18,384,1
384_19,19,384,1
385_0,0,385,0
385_1,1,385,0
385_2,2,385,0
385_3,3,385,0
385_4,4,385,0
385_5,5,385,0
385_6,6,385,0
385_7,7,385,0
385_8,8,385,0
385_9,9,385,0
385_10,10,385,1
385_11,11,385,1
385_12,12,385,1
385_13,13,385,1
385_14,14,385,1
385_15,15,385,1
385_16,16,385,1
385_17,17,385,1
385_18,18,385,1
385_19,19,385,1
386_0,0,386,0
386_1,1,386,0
386_2,2,386,0
386_3,3,386,0
386_4,4,386,0
386_5,5,386,0
386_6,6,386,0
386_7,7,386,0
386_8,8,386,0
386_9,9,386,0
386_10,10,386,1
386_11,11,386,1
386_12,12,386,1
386_13,13,386,1
386_14,14,386,1
386_15,15,386,1
386_16,16,386,1
386_17,17,386,1
386_18,18,386,1
386_19,19,386,1
387_0,0,387,0
387_1,1,387,0
387_2,2,387,0
387_3,3,387,0
387_4,4,387,0
387_5,5,387,0
387_6,6,387,0
387_7,7,387,0
387_8,8,387,1
387_9,9,387,1
387_10,10,387,1
387_11,11,387,1
387_12,12,387,1
387_13,13,387,1
387_14,14,387,1
387_15,15,387,1
387_16,16,387,1
388_0,0,388,0
388_1,1,388,0
388_2,2,388,0
388_3,3,388,0
388_5,5,388,0
388_6,6,388,0
388_7,7,388,0
388_8,8,388,0
388_9,9,388,0
388_10,10,388,1
388_11,11,388,1
388_12,12,388,1
388_13,13,388,1
388_14,14,388,1
388_15,15,388,1
388_16,16,388,1
388_17,17,388,1
388_18,18,388,1
388_19,19,388,1
389_0,0,389,0
389_1,1,389,0
389_2,2,389,0
389_3,3,389,0
389_4,4,389,0
389_5,5,389,0
389_6,6,389,0
389_7,7,389,0
389_8,8,389,0
389_9,9,389,0
389_10,10,389,1
389_11,11,389,1
389_12,12,389,1
389_13,13,389,1
389_14,14,389,1
389_15,15,389,1
389_16,16,389,1
389_17,17,389,1
389_18,18,389,1
389_19,19,389,1
390_0,0,390,0
390_1,1,390,0
390_2,2,390,0
390_3,3,390,0
390_4,4,390,0
390_5,5,390,0
390_6,6,390,0
390_7,7,390,0
390_8,8,390,0
390_9,9,390,0
390_10,10,390,1
390_11,11,390,1
390_12,12,390,1
390_13,13,390,1
390_14,14,390,1
390_15,15,390,1
390_16,16,390,1
390_17,17,390,2
390_18,18,390,2
390_19,19,390,2
390_20,20,390,2
390_21,21,390,2
390_22,22,390,2
390_23,23,390,2
390_24,24,390,2
390_25,25,390,2
390_26,26,390,2
391_0,0,391,0
391_1,1,391,0
391_2,2,391,0
391_3,3,391,0
391_4,4,391,0
391_5,5,391,0
391_6,6,391,0
391_7,7,391,0
391_8,8,391,0
391_9,9,391,0
391_10,10,391,1
391_11,11,391,1
391_12,12,391,1
391_13,13,391,1
391_14,14,391,1
391_15,15,391,1
391_16,16,391,1
391_17,17,391,1
391_18,18,391,1
391_19,19,391,1
392_0,0,392,0
392_1,1,392,0
392_2,2,392,0
392_3,3,392,0
392_4,4,392,0
392_5,5,392,0
392_6,6,392,0
392_7,7,392,0
392_8,8,392,0
392_9,9,392,0
392_10,10,392,1
392_11,11,392,1
392_12,12,392,1
392_13,13,392,1
392_14,14,392,1
392_15,15,392,1
392_16,16,392,1
392_17,17,392,1
392_18,18,392,1
392_19,19,392,1
393_0,0,393,0
393_1,1,393,0
393_2,2,393,0
393_3,3,393,0
393_4,4,393,0
393_5,5,393,0
393_6,6,393,0
393_7,7,393,0
393_8,8,393,0
393_9,9,393,0
393_10,10,393,1
393_11,11,393,1
393_12,12,393,1
393_13,13,393,1
393_14,14,393,1
393_15,15,393,1
393_16,16,393,1
393_17,17,393,1
393_18,18,393,1
393_19,19,393,1
393_20,20,393,2
393_21,21,393,2
393_22,22,393,2
393_23,23,393,2
394_0,0,394,0
394_1,1,394,0
394_2,2,394,0
394_3,3,394,0
394_4,4,394,0
394_5,5,394,0
394_6,6,394,0
394_7,7,394,0
394_8,8,394,0
394_9,9,394,0
394_10,10,394,1
394_11,11,394,1
394_12,12,394,1
394_13,13,394,1
394_14,14,394,1
394_15,15,394,1
394_16,16,394,2
394_17,17,394,2
394_18,18,394,2
394_19,19,394,2
394_20,20,394,2
394_21,21,394,2
394_22,22,394,2
394_23,23,394,2
394_24,24,394,2
394_25,25,394,2
395_0,0,395,0
395_1,1,395,0
395_2,2,395,0
395_3,3,395,0
395_4,4,395,0
395_5,5,395,0
395_6,6,395,0
395_7,7,395,0
395_8,8,395,0
395_9,9,395,0
395_10,10,395,1
395_11,11,395,1
395_12,12,395,1
395_13,13,395,1
395_14,14,395,1
395_15,15,395,1
395_16,16,395,1
395_17,17,395,1
395_18,18,395,1
395_19,19,395,1
395_20,20,395,2
395_21,21,395,2
395_22,22,395,2
395_23,23,395,2
395_24,24,395,2
395_25,25,395,2
395_26,26,395,2
395_27,27,395,2
395_28,28,395,2
395_29,29,395,2
396_0,0,396,0
396_1,1,396,0
396_2,2,396,0
396_3,3,396,0
396_4,4,396,0
396_5,5,396,0
396_6,6,396,0
396_7,7,396,0
396_8,8,396,0
396_9,9,396,0
396_10,10,396,1
396_11,11,396,1
396_12,12,396,1
396_13,13,396,1
396_14,14,396,1
396_15,15,396,1
396_16,16,396,1
396_17,17,396,1
396_18,18,396,1
396_19,19,396,2
396_20,20,396,2
396_21,21,396,2
396_22,22,396,2
396_23,23,396,2
396_24,24,396,2
396_25,25,396,2
396_26,26,396,2
396_27,27,396,2
396_28,28,396,2
397_0,0,397,0
397_1,1,397,0
397_4,4,397,0
397_5,5,397,0
397_6,6,397,0
397_7,7,397,1
397_8,8,397,1
397_9,9,397,1
397_10,10,397,1
397_11,11,397,1
397_12,12,397,1
397_13,13,397,1
397_14,14,397,1
397_15,15,397,1
397_16,16,397,1
397_17,17,397,2
397_18,18,397,2
397_19,19,397,2
397_20,20,397,2
397_21,21,397,2
397_22,22,397,2
397_23,23,397,2
397_24,24,397,2
397_25,25,397,2
397_26,26,397,2
398_0,0,398,0
398_1,1,398,0
398_2,2,398,0
398_3,3,398,0
398_4,4,398,0
398_5,5,398,0
398_6,6,398,0
398_7,7,398,0
398_8,8,398,0
398_9,9,398,0
398_10,10,398,1
398_11,11,398,1
398_12,12,398,1
398_13,13,398,1
398_14,14,398,1
399_0,0,399,0
399_1,1,399,0
399_2,2,399,0
399_3,3,399,0
399_4,4,399,0
399_5,5,399,0
399_6,6,399,0
399_7,7,399,0
399_8,8,399,0
399_9,9,399,1
399_10,10,399,1
399_11,11,399,1
399_12,12,399,1
399_13,13,399,1
399_14,14,399,1
399_15,15,399,1
399_16,16,399,1
399_17,17,399,1
399_18,18,399,1
400_0,0,400,0
400_1,1,400,0
400_2,2,400,0
400_3,3,400,0
400_4,4,400,0
400_5,5,400,0
400_6,6,400,0
400_7,7,400,0
400_8,8,400,0
400_9,9,400,0
400_10,10,400,1
400_11,11,400,1
400_12,12,400,1
400_13,13,400,1
400_14,14,400,1
400_15,15,400,1
400_16,16,400,1
400_17,17,400,1
400_18,18,400,2
400_19,19,400,2
400_20,20,400,2
400_21,21,400,2
400_22,22,400,2
400_23,23,400,2
400_24,24,400,2
400_25,25,400,2
400_26,26,400,2
400_27,27,400,2
401_0,0,401,0
401_1,1,401,0
401_2,2,401,0
401_3,3,401,0
401_4,4,401,0
401_5,5,401,0
401_6,6,401,0
401_7,7,401,0
401_8,8,401,0
401_9,9,401,0
401_10,10,401,1
401_11,11,401,1
401_12,12,401,1
401_13,13,401,1
401_14,14,401,1
401_15,15,401,1
401_16,16,401,1
401_17,17,401,1
401_18,18,401,1
401_19,19,401,1
402_0,0,402,0
402_1,1,402,0
402_2,2,402,0
402_3,3,402,0
402_4,4,402,0
402_5,5,402,0
402_6,6,402,0
402_7,7,402,0
402_8,8,402,0
402_9,9,402,0
403_0,0,403,0
403_1,1,403,0
403_2,2,403,0
403_3,3,403,0
403_4,4,403,0
403_5,5,403,0
403_6,6,403,0
403_8,8,403,0
403_9,9,403,0
403_10,10,403,1
403_11,11,403,1
403_12,12,403,1
403_13,13,403,1
403_14,14,403,1
403_15,15,403,1
403_16,16,403,1
403_17,17,403,1
403_18,18,403,1
403_19,19,403,1
404_0,0,404,0
404_1,1,404,0
404_2,2,404,0
404_3,3,404,0
404_4,4,404,0
404_5,5,404,0
404_6,6,404,0
404_7,7,404,0
404_8,8,404,0
404_9,9,404,0
404_10,10,404,1
404_11,11,404,1
404_12,12,404,1
404_13,13,404,1
404_14,14,404,1
404_15,15,404,1
404_16,16,404,1
404_17,17,404,1
404_18,18,404,1
404_19,19,404,1
405_0,0,405,0
405_1,1,405,0
405_2,2,405,0
405_3,3,405,0
405_4,4,405,0
405_5,5,405,0
405_6,6,405,0
405_7,7,405,0
405_8,8,405,0
405_9,9,405,0
406_0,0,406,0
406_1,1,406,0
406_2,2,406,0
406_3,3,406,0
406_4,4,406,0
406_5,5,406,0
406_6,6,406,0
406_7,7,406,0
406_8,8,406,0
406_9,9,406,0
406_10,10,406,1
406_11,11,406,1
406_12,12,406,1
406_13,13,406,1
406_14,14,406,1
406_15,15,406,1
406_16,16,406,1
406_17,17,406,1
406_18,18,406,1
406_19,19,406,1
407_0,0,407,0
407_1,1,407,0
407_2,2,407,0
407_3,3,407,0
407_4,4,407,0
407_5,5,407,0
407_6,6,407,0
407_8,8,407,0
407_9,9,407,0
407_10,10,407,1
407_11,11,407,1
407_12,12,407,1
407_13,13,407,1
407_14,14,407,1
407_15,15,407,1
407_16,16,407,1
407_17,17,407,1
407_18,18,407,1
407_19,19,407,1
408_1,1,408,0
408_2,2,408,0
408_3,3,408,0
408_4,4,408,0
408_5,5,408,0
408_6,6,408,0
408_7,7,408,0
408_8,8,408,0
408_9,9,408,0
408_10,10,408,1
408_11,11,408,1
408_12,12,408,1
408_13,13,408,1
408_14,14,408,1
408_15,15,408,1
408_16,16,408,1
408_17,17,408,1
408_18,18,408,1
408_19,19,408,1
409_0,0,409,0
409_1,1,409,0
409_2,2,409,0
409_3,3,409,0
409_4,4,409,0
409_5,5,409,0
409_6,6,409,0
409_7,7,409,0
409_8,8,409,0
409_9,9,409,0
409_10,10,409,1
409_11,11,409,1
409_12,12,409,1
409_13,13,409,1
409_14,14,409,1
409_15,15,409,2
409_16,16,409,2
409_17,17,409,2
409_18,18,409,2
409_19,19,409,2
409_20,20,409,2
409_21,21,409,2
409_22,22,409,2
409_23,23,409,2
409_24,24,409,3
409_25,25,409,3
409_26,26,409,3
409_27,27,409,3
409_28,28,409,3
409_29,29,409,3
409_30,30,409,3
409_31,31,409,3
409_32,32,409,3
409_33,33,409,3
410_0,0,410,0
410_1,1,410,0
410_2,2,410,0
410_3,3,410,0
410_4,4,410,0
410_5,5,410,0
410_6,6,410,0
410_7,7,410,0
410_8,8,410,0
410_9,9,410,0
410_11,11,410,1
410_12,12,410,1
410_13,13,410,1
410_14,14,410,1
410_15,15,410,1
410_16,16,410,1
410_17,17,410,1
410_18,18,410,1
410_19,19,410,1
411_0,0,411,0
411_1,1,411,0
411_2,2,411,0
411_3,3,411,0
411_4,4,411,0
411_5,5,411,1
411_6,6,411,1
411_7,7,411,1
411_8,8,411,1
411_9,9,411,1
411_10,10,411,1
411_11,11,411,1
411_12,12,411,2
411_13,13,411,2
411_14,14,411,2
411_15,15,411,2
411_16,16,411,2
411_17,17,411,2
411_18,18,411,2
411_19,19,411,2
411_20,20,411,2
411_21,21,411,2
412_0,0,412,0
412_1,1,412,0
412_2,2,412,0
412_3,3,412,0
412_4,4,412,0
412_5,5,412,0
412_6,6,412,0
412_7,7,412,0
412_8,8,412,0
412_9,9,412,0
412_10,10,412,1
412_11,11,412,1
412_12,12,412,1
412_13,13,412,1
412_14,14,412,1
412_15,15,412,2
412_16,16,412,2
412_17,17,412,2
412_18,18,412,2
412_19,19,412,2
412_20,20,412,2
412_21,21,412,2
412_22,22,412,2
412_23,23,412,2
412_24,24,412,2
412_25,25,412,3
412_26,26,412,3
412_27,27,412,3
412_28,28,412,3
412_29,29,412,3
412_30,30,412,3
412_31,31,412,3
412_32,32,412,3
412_33,33,412,3
412_34,34,412,3
413_0,0,413,0
413_1,1,413,0
413_2,2,413,0
413_3,3,413,0
413_4,4,413,0
413_5,5,413,0
413_6,6,413,0
413_7,7,413,0
413_8,8,413,0
413_9,9,413,0
413_10,10,413,1
413_11,11,413,1
413_12,12,413,1
413_13,13,413,1
413_14,14,413,1
413_15,15,413,1
413_16,16,413,1
413_17,17,413,1
413_18,18,413,1
413_19,19,413,1
413_20,20,413,2
413_21,21,413,2
413_22,22,413,2
413_23,23,413,2
413_24,24,413,2
413_25,25,413,2
413_26,26,413,2
413_27,27,413,2
413_28,28,413,2
413_29,29,413,2
414_0,0,414,0
414_1,1,414,0
414_2,2,414,0
414_3,3,414,0
414_4,4,414,0
414_5,5,414,0
414_6,6,414,0
414_7,7,414,0
414_8,8,414,0
414_9,9,414,0
414_10,10,414,1
414_11,11,414,1
414_12,12,414,1
414_13,13,414,1
414_14,14,414,1
414_15,15,414,1
414_16,16,414,1
414_17,17,414,1
414_18,18,414,1
414_19,19,414,1
415_0,0,415,0
415_1,1,415,0
415_2,2,415,0
415_3,3,415,0
415_4,4,415,0
415_5,5,415,0
415_6,6,415,0
415_7,7,415,0
415_8,8,415,0
415_9,9,415,0
415_10,10,415,1
415_11,11,415,1
415_12,12,415,1
415_13,13,415,1
415_14,14,415,1
415_15,15,415,1
415_16,16,415,1
415_17,17,415,1
415_18,18,415,1
415_19,19,415,2
415_20,20,415,2
415_21,21,415,2
415_22,22,415,2
415_23,23,415,2
415_24,24,415,2
415_25,25,415,2
415_26,26,415,3
415_27,27,415,3
415_28,28,415,3
415_29,29,415,3
415_30,30,415,4
415_31,31,415,4
415_32,32,415,4
415_33,33,415,4
415_34,34,415,4
415_35,35,415,4
415_36,36,415,4
415_37,37,415,4
415_38,38,415,4
415_39,39,415,4
416_0,0,416,0
416_1,1,416,0
416_2,2,416,0
416_3,3,416,0
416_4,4,416,0
416_5,5,416,0
416_6,6,416,0
416_7,7,416,0
416_8,8,416,0
416_9,9,416,0
416_10,10,416,1
416_11,11,416,1
416_12,12,416,1
416_13,13,416,1
416_14,14,416,1
416_15,15,416,1
416_16,16,416,2
416_17,17,416,2
416_18,18,416,2
416_19,19,416,2
416_20,20,416,2
416_21,21,416,2
416_22,22,416,2
416_23,23,416,2
416_24,24,416,2
416_25,25,416,2
417_0,0,417,0
417_1,1,417,0
417_2,2,417,0
417_3,3,417,0
417_4,4,417,0
417_5,5,417,0
417_6,6,417,0
417_8,8,417,0
417_9,9,417,0
417_10,10,417,1
417_11,11,417,1
417_12,12,417,1
417_13,13,417,1
417_14,14,417,1
417_15,15,417,1
417_16,16,417,1
417_17,17,417,1
417_18,18,417,1
417_19,19,417,1
418_0,0,418,0
418_1,1,418,0
418_2,2,418,0
418_3,3,418,0
418_4,4,418,0
418_5,5,418,0
418_6,6,418,0
418_7,7,418,0
418_8,8,418,0
418_9,9,418,0
418_10,10,418,1
418_11,11,418,1
418_12,12,418,1
418_13,13,418,1
418_14,14,418,1
418_15,15,418,1
418_16,16,418,1
418_19,19,418,2
418_23,23,418,2
418_24,24,418,2
418_25,25,418,2
418_26,26,418,2
419_0,0,419,0
419_1,1,419,0
419_2,2,419,0
419_3,3,419,0
419_4,4,419,0
419_5,5,419,0
419_6,6,419,0
419_7,7,419,0
419_8,8,419,0
419_9,9,419,0
419_10,10,419,1
419_11,11,419,1
419_12,12,419,1
419_13,13,419,1
419_14,14,419,1
419_15,15,419,1
419_16,16,419,2
419_18,18,419,2
419_19,19,419,2
419_20,20,419,2
419_21,21,419,2
419_22,22,419,2
419_23,23,419,2
419_24,24,419,2
419_25,25,419,2
