,yes-sentiment,category,hotel_id,cpt,fileId,iId,gold,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label,TS_LEN,argmin_max
264_11,2,restaurant,46,1,264,11,True,When we checked in we were told that the free continental breakfast would not be available due to renovations the leather recliner in our Room was ripped and torn and we were told that is why they are renovating because things are old,2019-04-08,-0.4826996028423309,"[0, 180, 204]",-0.057804152990380914,"['2019-03-15', '2020-03-12']",264_1,d,8,
264_13,2,restaurant,46,1,264,13,True,On a more consistent note the continental breakfast is average,2019-09-24,-0.4933661818504334,"[0, 180, 204]",-0.057804152990380914,"['2019-03-15', '2020-03-12']",264_1,d,8,
264_14,2,restaurant,46,1,264,14,True,If you can not provide a decent breakfast you should not offer it,2019-10-05,-0.4014697372913361,"[0, 180, 204]",-0.057804152990380914,"['2019-03-15', '2020-03-12']",264_1,d,8,
264_15,2,restaurant,46,1,264,15,True,The free breakfast consisted of cold cereal unripe pears and small not very appetizing muffins,2019-10-05,-0.4800985157489777,"[0, 180, 204]",-0.057804152990380914,"['2019-03-15', '2020-03-12']",264_1,d,8,
264_16,2,restaurant,46,1,264,16,True,Breakfast choice was limited there is construction going on which is ok but would be nice to know at time of booking,2019-10-28,-0.498087078332901,"[0, 180, 204]",-0.057804152990380914,"['2019-03-15', '2020-03-12']",264_1,d,8,
264_17,1,restaurant,46,1,264,17,False,The breakfast choice was much more lik,2019-11-20,-0.2895784080028534,"[0, 180, 204]",-0.057804152990380914,"['2019-03-15', '2020-03-12']",264_1,d,8,
264_18,2,restaurant,46,1,264,18,True,More effort could have been put into the breakfast area during the refurbishment,2019-11-20,-0.4982897043228149,"[0, 180, 204]",-0.057804152990380914,"['2019-03-15', '2020-03-12']",264_1,d,8,True
266_1,2,facility,270,0,266,1,True,They offered lemonade in the lobby the concierge was very helpful in suggesting sights during our stay and I was very impressed that the hotel offered bicycles to ride throughout the city,2015-08-12,0.4966228008270264,"[0, 575, 1377]",0.04538003434492358,"['2015-01-01', '2017-05-19 00:00:00']",266_0,b,7,
266_2,2,facility,270,0,266,2,True,Check in was easy nice cold water in the lobby too,2015-08-29,0.41386228799819946,"[0, 575, 1377]",0.04538003434492358,"['2015-01-01', '2017-05-19 00:00:00']",266_0,b,7,
266_3,2,facility,270,0,266,3,True,I also really appreciated the free wine happy hour in the loby a very nice touch,2015-11-13,0.4996455907821655,"[0, 575, 1377]",0.04538003434492358,"['2015-01-01', '2017-05-19 00:00:00']",266_0,b,7,
266_4,2,facility,270,0,266,4,True,We appreciated the free wine reception every night,2016-01-20,0.4966576099395752,"[0, 575, 1377]",0.04538003434492358,"['2015-01-01', '2017-05-19 00:00:00']",266_0,b,7,
266_5,2,facility,270,0,266,5,True,The seating area in the lobby is comfortable and spacious,2016-02-16,0.4921965599060058,"[0, 575, 1377]",0.04538003434492358,"['2015-01-01', '2017-05-19 00:00:00']",266_0,b,7,
266_6,2,facility,270,0,266,6,True,The staff at the reception desk and the door man are very knowledgeable on the surrounding area,2016-03-16,0.4996532201766968,"[0, 575, 1377]",0.04538003434492358,"['2015-01-01', '2017-05-19 00:00:00']",266_0,b,7,True
266_9,2,facility,270,0,266,9,True,Good location Nice Gym very nice rooftop,2016-10-12,0.4991801381111145,"[0, 575, 1377]",0.04538003434492358,"['2015-01-01', '2017-05-19 00:00:00']",266_0,b,7,
266_10,2,facility,270,1,266,10,True,The amenity fee is outrageous Mariot does not charge a feRoms are a bit depressing and lack decorIt was very noisy,2017-12-24 02:50:16,-0.4858990609645844,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,d,8,
266_11,2,facility,270,1,266,11,True,The last email asking about the hotel facilities was never answered,2018-03-06 00:00:00,-0.25578135251998896,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,d,8,
266_13,2,facility,270,1,266,13,True,Also they now charge a mandatory 350 hotel facilities fee for use of the gym and wine social hour even if y will not use the gym or drinkthe one bedroom king smelled like old cigarettes,2018-08-12 00:00:00,-0.4850576221942902,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,d,8,
266_14,2,facility,270,1,266,14,True,That all said the room and lobby were fairly shabby and in need of an update,2018-08-15 00:00:00,-0.4951230883598328,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,d,8,
266_15,2,facility,270,1,266,15,True,We must have waited 15 minutes before we used the service elevator,2019-04-25 03:27:21,-0.493233472108841,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,d,8,
266_16,2,facility,270,1,266,16,True,No little mini bottles of toiletries at this place,2019-07-25 16:16:18,-0.4965641796588898,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,d,8,True
266_17,2,facility,270,1,266,17,True,I did complain when I got home and received the facility fees back however the most disgusting part of our stay is when I went downstairs of the hotel to use the toilet and found a dirty black thong lying on the cubicle floor,2019-09-16 00:00:00,-0.4890259504318237,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,d,8,
266_18,2,facility,270,1,266,18,True,This is the second time staying in this hotel and my only complaint are the slow small elevators,2019-10-06 00:00:00,-0.4939962029457092,"[0, 575, 1377]",-0.14044160868417205,"['2017-05-19 20:19:10', '2020-03-18 16:34:53']",266_1,d,8,
268_0,2,restaurant,270,0,268,0,True,Had breakfast in the restaurant and it was good,2015-04-15,0.39340704679489136,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9,
268_1,2,restaurant,270,0,268,1,True,The mini bar fridge had room for other things and the Lavaza in room coffee was delicious,2015-04-27,0.4851587414741516,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9,
268_2,2,restaurant,270,0,268,2,True,Nice bar grill with delicious burgers,2015-04-29,0.4991437196731568,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9,
268_3,2,restaurant,270,0,268,3,True,My room was excellent well proportioned with a large bathromThe Rare Bar for breakfast and evening meals or just a drink is great a very welcoming staff The rooftop garden is amazing for photographs with an excellent ambience My thanks to the staff for an excellent time,2015-05-25,0.4997559189796448,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9,
268_4,2,restaurant,270,0,268,4,True,Room top bar has great views,2015-09-21,0.4897612929344177,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9,
268_6,2,restaurant,270,0,268,6,True,Roof top bar with special guest access,2016-07-13,0.4872494339942932,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9,
268_7,2,restaurant,270,0,268,7,True,The rooms are large and comfortable the staff are friendly and efficient the location is very convenient and the prices are reasonable for New YorkOn this stay for the first time I visited the hotels roof top bar,2016-08-08,0.4999397993087769,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9,True
268_8,2,restaurant,270,0,268,8,True,We also walked to MOMA from the hotel and then on to Central Park and the Met the Theater District is also close by and lots of good choices for restaurants nearby we also tried the French Fry basket 3 kinds of fries at the hotel restaurant Rare looked like a good menu,2016-10-17,0.4996883869171143,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9,
268_9,2,restaurant,270,0,268,9,True,Had very good steaks at rare grill and they did a good breakfast,2016-11-02,0.4963577389717102,"[0, 675, 880, 1527]",0.19261133285053847,"['2015-01-01', '2017-05-01 00:00:00']",268_0,c,9,
268_11,2,restaurant,270,1,268,11,True,10 credit to snack bar and prices were reasonable,2017-05-28 00:00:00,0.12082314491271973,"[0, 675, 880, 1527]",0.08389098221733966,"['2017-05-01 21:01:55', '2017-11-15 00:00:00']",268_1,c,6,
268_13,2,restaurant,270,1,268,13,True,The food in the Rare Bar and Grill was of a good standard and arrived hot ti the table,2017-06-15 00:00:00,0.1785385012626648,"[0, 675, 880, 1527]",0.08389098221733966,"['2017-05-01 21:01:55', '2017-11-15 00:00:00']",268_1,c,6,
268_14,2,restaurant,270,1,268,14,True,Do make sure you check out the bar on the top floor great views,2017-06-24 00:00:00,0.12522566318511966,"[0, 675, 880, 1527]",0.08389098221733966,"['2017-05-01 21:01:55', '2017-11-15 00:00:00']",268_1,c,6,
268_16,2,restaurant,270,1,268,16,True,do not overlook this hotel its in a great part of NYC and the prices are greatit also has a great restaurant in the bldg,2017-08-14 00:00:00,0.18109160661697388,"[0, 675, 880, 1527]",0.08389098221733966,"['2017-05-01 21:01:55', '2017-11-15 00:00:00']",268_1,c,6,True
268_17,2,restaurant,270,1,268,17,True,Rooftop bar was the highlight of our overnight stay,2017-09-03 19:53:41,0.12197327613830565,"[0, 675, 880, 1527]",0.08389098221733966,"['2017-05-01 21:01:55', '2017-11-15 00:00:00']",268_1,c,6,
268_18,1,restaurant,270,1,268,18,False,This covers the nightly wine which used to be free a choice of 100 worth of candy or drinks water is 980 a bottle and a discount in the restaurant,2017-10-17 00:00:00,0.11466139554977416,"[0, 675, 880, 1527]",0.08389098221733966,"['2017-05-01 21:01:55', '2017-11-15 00:00:00']",268_1,c,6,
268_19,2,restaurant,270,2,268,19,True,The Restaurant Rare connected to them was amazing as well,2018-01-08 00:00:00,0.4841034412384033,"[0, 675, 880, 1527]",-0.006908554701886593,"['2017-11-16 00:00:00', '2020-03-12 00:00:00']",268_2,d,8,
268_20,2,restaurant,270,2,268,20,True,The Dumont also had a complete kitchen with dishes and silverware,2018-05-03 23:05:00,0.4189913272857666,"[0, 675, 880, 1527]",-0.006908554701886593,"['2017-11-16 00:00:00', '2020-03-12 00:00:00']",268_2,d,8,
268_21,2,restaurant,270,2,268,21,True,Very good food at their restaurant,2018-07-29 00:00:00,0.4976671934127808,"[0, 675, 880, 1527]",-0.006908554701886593,"['2017-11-16 00:00:00', '2020-03-12 00:00:00']",268_2,d,8,
268_22,2,restaurant,270,2,268,22,True,The Hotel was tidy and service excellent throughout the Hotel and in the Rare Restaurant attached to the Hotel where we ate on our first night,2018-09-06 00:00:00,0.4969491362571716,"[0, 675, 880, 1527]",-0.006908554701886593,"['2017-11-16 00:00:00', '2020-03-12 00:00:00']",268_2,d,8,
268_23,2,restaurant,270,2,268,23,True,In the summer there ’s also a rooftop bar that is open,2019-02-11 00:00:00,0.3930238485336304,"[0, 675, 880, 1527]",-0.006908554701886593,"['2017-11-16 00:00:00', '2020-03-12 00:00:00']",268_2,d,8,
268_24,2,restaurant,270,2,268,24,True,Loved the rooftop bar and views of the city,2019-05-07 00:00:00,0.4990416169166565,"[0, 675, 880, 1527]",-0.006908554701886593,"['2017-11-16 00:00:00', '2020-03-12 00:00:00']",268_2,d,8,
268_25,2,restaurant,270,2,268,25,True,Rooftop bar with awesome views of the City is a bonus,2019-05-27 00:00:00,0.4984123706817627,"[0, 675, 880, 1527]",-0.006908554701886593,"['2017-11-16 00:00:00', '2020-03-12 00:00:00']",268_2,d,8,
268_27,2,restaurant,270,2,268,27,True,Lovely roof top bar with great cocktails and staff,2019-09-04 00:00:00,0.4992386102676392,"[0, 675, 880, 1527]",-0.006908554701886593,"['2017-11-16 00:00:00', '2020-03-12 00:00:00']",268_2,d,8,True
269_2,2,room,270,0,269,2,True,gave a nice view of the Empire State Building 9th floor south facing,2016-04-26,0.4803741574287415,"[0, 780, 1180, 2100, 2712]",0.16967164794459696,"['2015-01-01', '2017-04-05 00:00:00']",269_0,b,4,
269_4,2,room,270,0,269,4,True,Spacious Room Close to Grand Central,2016-08-25,0.4984418749809265,"[0, 780, 1180, 2100, 2712]",0.16967164794459696,"['2015-01-01', '2017-04-05 00:00:00']",269_0,b,4,True
269_5,2,room,270,0,269,5,True,Staff was friendly and the bathroom was updated which was a major plus,2016-08-26,0.4981300234794617,"[0, 780, 1180, 2100, 2712]",0.16967164794459696,"['2015-01-01', '2017-04-05 00:00:00']",269_0,b,4,
269_6,2,room,270,0,269,6,True,Rooms are well appointed and spacious,2016-09-19,0.4922508597373962,"[0, 780, 1180, 2100, 2712]",0.16967164794459696,"['2015-01-01', '2017-04-05 00:00:00']",269_0,b,4,
269_10,2,room,270,1,269,10,True,We stayed here for five nights in one of the basic twin bedded guest rooms,2017-04-08 00:00:00,0.034370720386505134,"[0, 780, 1180, 2100, 2712]",0.025345244249787246,"['2017-04-06 00:00:00', '2017-09-04 00:00:00']",269_1,b,5,
269_13,2,room,270,1,269,13,True,The room was very quiet since it did not face the street which I appreciate more than a view of the city,2017-04-30 06:52:35,0.10901367664337157,"[0, 780, 1180, 2100, 2712]",0.025345244249787246,"['2017-04-06 00:00:00', '2017-09-04 00:00:00']",269_1,b,5,
269_15,2,room,270,1,269,15,True,I stayed a night beyond my pre paid room and it was even affordable on my teaching budget,2017-06-05 00:00:00,0.15055888891220093,"[0, 780, 1180, 2100, 2712]",0.025345244249787246,"['2017-04-06 00:00:00', '2017-09-04 00:00:00']",269_1,b,5,True
269_18,2,room,270,1,269,18,True,We had 2 roms the one with 2 Queens was awesome the other one had a small bathroom and a queen bed plopped where it seemed a table chairs should have beed,2017-07-30 21:29:34,0.14893239736557007,"[0, 780, 1180, 2100, 2712]",0.025345244249787246,"['2017-04-06 00:00:00', '2017-09-04 00:00:00']",269_1,b,5,
269_19,1,room,270,1,269,19,False,Also I had called your reservations line and the hotel directly and asked for a room on 11th floor that was quiet which had the back of other buildings,2017-09-02 20:49:11,0.02766817808151245,"[0, 780, 1180, 2100, 2712]",0.025345244249787246,"['2017-04-06 00:00:00', '2017-09-04 00:00:00']",269_1,b,5,
269_20,2,room,270,2,269,20,True,The room was large enough for 2 adults and two teens which is hard to find in NYC,2017-10-11 00:00:00,0.02158510684967041,"[0, 780, 1180, 2100, 2712]",-0.023401034203484897,"['2017-09-04 09:16:51', '2019-01-28 17:36:08']",269_2,b,5,True
269_22,2,room,270,2,269,22,True,Generally the room bathroom and hotel is clean and well kept but decoratively an in terms of amenities it is closer to hotels in Europe that have 3 stars,2018-01-09 00:00:00,0.016841292381286618,"[0, 780, 1180, 2100, 2712]",-0.023401034203484897,"['2017-09-04 09:16:51', '2019-01-28 17:36:08']",269_2,b,5,
269_24,2,room,270,2,269,24,True,Still a bargain though for a nice room and comfortable beds,2018-06-15 00:00:00,0.020670533180236816,"[0, 780, 1180, 2100, 2712]",-0.023401034203484897,"['2017-09-04 09:16:51', '2019-01-28 17:36:08']",269_2,b,5,
269_25,2,room,270,2,269,25,True,We stayed in a one bedroom deluxe room for 5 nights,2018-09-04 00:00:00,-0.02007594704627991,"[0, 780, 1180, 2100, 2712]",-0.023401034203484897,"['2017-09-04 09:16:51', '2019-01-28 17:36:08']",269_2,b,5,
269_28,2,room,270,2,269,28,True,We had a partial view of the Empire State Bldg,2018-11-30 00:00:00,0.0013265013694763186,"[0, 780, 1180, 2100, 2712]",-0.023401034203484897,"['2017-09-04 09:16:51', '2019-01-28 17:36:08']",269_2,b,5,
269_30,2,room,270,3,269,30,True,We never received any feedback from the head of housekeeping or any other employee regarding our comments about the room,2019-01-30 00:00:00,-0.4729039967060089,"[0, 780, 1180, 2100, 2712]",0.0536446962737117,"['2019-01-28 17:48:42', '2020-04-01 00:00:00']",269_3,d,7,
269_31,2,room,270,3,269,31,True,Hopefully the sofa beds in the suites are being replaced since they are extremely hard and uncomfortable,2019-03-11 18:41:56,-0.4833502173423767,"[0, 780, 1180, 2100, 2712]",0.0536446962737117,"['2019-01-28 17:48:42', '2020-04-01 00:00:00']",269_3,d,7,
269_32,2,room,270,3,269,32,True,In general we think that this property needs some refurbishment as rooms bathrooms seem rather worn down,2019-03-28 00:00:00,-0.4880806505680084,"[0, 780, 1180, 2100, 2712]",0.0536446962737117,"['2019-01-28 17:48:42', '2020-04-01 00:00:00']",269_3,d,7,
269_33,2,room,270,3,269,33,True,First room had a defective heating cooling system and ice dispenser in the suite was inoperative,2019-04-17 00:00:00,-0.4989879429340362,"[0, 780, 1180, 2100, 2712]",0.0536446962737117,"['2019-01-28 17:48:42', '2020-04-01 00:00:00']",269_3,d,7,
