,yes-sentiment,category,hotel_id,cpt,fileId,iId,gold,sentiment,cpt_id,cpt_label,ts_len
257_8,2,room,325,0,257,8,True,0.4985710382461548,257_0,b,8
257_9,2,room,325,0,257,9,True,0.30784815549850464,257_0,b,8
257_20,2,room,325,2,257,20,True,-0.491979330778122,257_2,,7
257_21,2,room,325,2,257,21,True,-0.4971146881580353,257_2,,7
257_22,2,room,325,2,257,22,True,-0.4973176121711731,257_2,,7
257_25,2,room,325,2,257,25,True,-0.496863454580307,257_2,,7
257_27,2,room,325,2,257,27,True,-0.498175859451294,257_2,,7
257_28,2,room,325,2,257,28,True,-0.4456181526184082,257_2,,7
257_29,2,room,325,2,257,29,True,-0.4942293465137482,257_2,,7
258_0,2,facility,180,0,258,0,True,-0.4983577132225037,258_0,a,8
258_3,2,facility,180,0,258,3,True,-0.4164809882640839,258_0,a,8
258_4,2,facility,180,0,258,4,True,-0.4750580489635468,258_0,a,8
258_5,2,facility,180,0,258,5,True,-0.4940189719200134,258_0,a,8
258_6,2,facility,180,0,258,6,True,-0.4989874362945557,258_0,a,8
258_7,2,facility,180,0,258,7,True,-0.4919775128364563,258_0,a,8
258_8,2,facility,180,0,258,8,True,-0.4972118437290192,258_0,a,8
258_9,2,facility,180,0,258,9,True,-0.492540717124939,258_0,a,8
258_11,2,facility,180,1,258,11,True,0.4996955394744873,258_1,,8
258_12,2,facility,180,1,258,12,True,0.4987679123878479,258_1,,8
258_13,2,facility,180,1,258,13,True,0.4758591055870056,258_1,,8
258_14,2,facility,180,1,258,14,True,0.4996932744979858,258_1,,8
258_15,2,facility,180,1,258,15,True,0.469714343547821,258_1,,8
258_16,2,facility,180,1,258,16,True,0.4893279671669006,258_1,,8
258_17,2,facility,180,1,258,17,True,0.4990550875663757,258_1,,8
258_18,2,facility,180,1,258,18,True,0.4979183077812195,258_1,,8
259_1,2,reception,180,0,259,1,True,-0.4635162353515625,259_0,a,5
259_2,2,reception,180,0,259,2,True,-0.4726972281932831,259_0,a,5
259_3,2,reception,180,0,259,3,True,-0.4965906441211701,259_0,a,5
259_4,2,reception,180,0,259,4,True,-0.4925622344017029,259_0,a,5
259_5,2,reception,180,0,259,5,True,-0.15301057696342468,259_0,a,5
259_10,2,reception,180,1,259,10,True,0.3308306336402893,259_1,,7
259_11,2,reception,180,1,259,11,True,0.2945525646209717,259_1,,7
259_12,2,reception,180,1,259,12,True,0.2967819571495056,259_1,,7
259_15,2,reception,180,1,259,15,True,0.278745710849762,259_1,,7
259_16,2,reception,180,1,259,16,True,0.3261950612068176,259_1,,7
259_17,2,reception,180,1,259,17,True,0.3159990310668945,259_1,,7
259_18,2,reception,180,1,259,18,True,0.3122814893722534,259_1,,7
261_0,2,room,180,0,261,0,True,0.4997825026512146,261_0,b,10
261_1,2,room,180,0,261,1,True,0.4966669678688049,261_0,b,10
261_2,2,room,180,0,261,2,True,0.4970532655715942,261_0,b,10
261_3,2,room,180,0,261,3,True,0.3245518803596497,261_0,b,10
261_4,2,room,180,0,261,4,True,0.4943922162055969,261_0,b,10
261_5,2,room,180,0,261,5,True,0.4165660738945007,261_0,b,10
261_6,2,room,180,0,261,6,True,0.4994025230407715,261_0,b,10
261_7,2,room,180,0,261,7,True,0.4940609335899353,261_0,b,10
261_8,2,room,180,0,261,8,True,0.4996300935745239,261_0,b,10
261_9,2,room,180,0,261,9,True,0.4997150301933289,261_0,b,10
261_10,2,room,180,1,261,10,True,-0.497116208076477,261_1,,5
261_13,2,room,180,1,261,13,True,-0.4968423843383789,261_1,,5
261_15,2,room,180,1,261,15,True,-0.4969118237495422,261_1,,5
261_16,2,room,180,1,261,16,True,-0.4667268991470337,261_1,,5
261_17,2,room,180,1,261,17,True,-0.4984306395053864,261_1,,5
262_0,2,facility,46,0,262,0,True,0.4982593655586242,262_0,b,10
262_1,2,facility,46,0,262,1,True,0.4982039928436279,262_0,b,10
262_2,2,facility,46,0,262,2,True,0.3142416477203369,262_0,b,10
262_3,2,facility,46,0,262,3,True,0.4874507188796997,262_0,b,10
262_4,2,facility,46,0,262,4,True,0.4988283514976502,262_0,b,10
262_5,2,facility,46,0,262,5,True,0.4996773004531861,262_0,b,10
262_6,2,facility,46,0,262,6,True,0.4918849468231201,262_0,b,10
262_7,2,facility,46,0,262,7,True,0.498227059841156,262_0,b,10
262_8,2,facility,46,0,262,8,True,0.4988003969192505,262_0,b,10
262_9,2,facility,46,0,262,9,True,0.4992243051528929,262_0,b,10
262_10,2,facility,46,1,262,10,True,-0.4964135587215424,262_1,,10
262_11,2,facility,46,1,262,11,True,-0.4969561398029328,262_1,,10
262_12,2,facility,46,1,262,12,True,-0.48685607314109797,262_1,,10
262_13,2,facility,46,1,262,13,True,-0.4813387095928192,262_1,,10
262_14,2,facility,46,1,262,14,True,-0.4824380874633789,262_1,,10
262_15,2,facility,46,1,262,15,True,-0.4974851906299591,262_1,,10
262_16,2,facility,46,1,262,16,True,-0.4972144365310669,262_1,,10
262_17,2,facility,46,1,262,17,True,-0.4776841998100281,262_1,,10
262_18,2,facility,46,1,262,18,True,-0.4895668029785156,262_1,,10
262_19,2,facility,46,1,262,19,True,-0.4800289273262024,262_1,,10
263_0,2,reception,46,0,263,0,True,-0.3906577229499817,263_0,a,5
263_2,2,reception,46,0,263,2,True,-0.4971069395542145,263_0,a,5
263_3,2,reception,46,0,263,3,True,-0.17803707718849182,263_0,a,5
263_5,2,reception,46,0,263,5,True,-0.3279920220375061,263_0,a,5
263_7,2,reception,46,0,263,7,True,-0.3688520789146423,263_0,a,5
263_10,2,reception,46,1,263,10,True,0.4932576417922974,263_1,c,9
263_11,2,reception,46,1,263,11,True,0.4866099953651428,263_1,c,9
263_12,2,reception,46,1,263,12,True,0.4904916882514954,263_1,c,9
263_13,2,reception,46,1,263,13,True,0.4955951571464538,263_1,c,9
263_14,2,reception,46,1,263,14,True,0.4953729510307312,263_1,c,9
263_15,2,reception,46,1,263,15,True,0.4930005073547363,263_1,c,9
263_16,2,reception,46,1,263,16,True,0.4962230920791626,263_1,c,9
263_17,2,reception,46,1,263,17,True,0.4955061674118042,263_1,c,9
263_18,2,reception,46,1,263,18,True,0.4968981742858887,263_1,c,9
263_19,2,reception,46,2,263,19,True,0.4872819781303406,263_2,,10
263_20,2,reception,46,2,263,20,True,0.4967114925384522,263_2,,10
263_21,2,reception,46,2,263,21,True,0.4907784461975098,263_2,,10
263_22,2,reception,46,2,263,22,True,0.440449059009552,263_2,,10
263_23,2,reception,46,2,263,23,True,0.4963845014572144,263_2,,10
263_24,2,reception,46,2,263,24,True,0.4934747815132141,263_2,,10
263_25,2,reception,46,2,263,25,True,0.4591572284698486,263_2,,10
263_26,2,reception,46,2,263,26,True,0.4914743900299072,263_2,,10
263_27,2,reception,46,2,263,27,True,0.2901983857154846,263_2,,10
263_28,2,reception,46,2,263,28,True,0.4952294826507568,263_2,,10
266_1,2,facility,270,0,266,1,True,0.4966228008270264,266_0,b,7
266_2,2,facility,270,0,266,2,True,0.41386228799819946,266_0,b,7
266_3,2,facility,270,0,266,3,True,0.4996455907821655,266_0,b,7
266_4,2,facility,270,0,266,4,True,0.4966576099395752,266_0,b,7
266_5,2,facility,270,0,266,5,True,0.4921965599060058,266_0,b,7
266_6,2,facility,270,0,266,6,True,0.4996532201766968,266_0,b,7
266_9,2,facility,270,0,266,9,True,0.4991801381111145,266_0,b,7
266_10,2,facility,270,1,266,10,True,-0.4858990609645844,266_1,,8
266_11,2,facility,270,1,266,11,True,-0.25578135251998896,266_1,,8
266_13,2,facility,270,1,266,13,True,-0.4850576221942902,266_1,,8
266_14,2,facility,270,1,266,14,True,-0.4951230883598328,266_1,,8
266_15,2,facility,270,1,266,15,True,-0.493233472108841,266_1,,8
266_16,2,facility,270,1,266,16,True,-0.4965641796588898,266_1,,8
266_17,2,facility,270,1,266,17,True,-0.4890259504318237,266_1,,8
266_18,2,facility,270,1,266,18,True,-0.4939962029457092,266_1,,8
268_0,2,restaurant,270,0,268,0,True,0.39340704679489136,268_0,c,9
268_1,2,restaurant,270,0,268,1,True,0.4851587414741516,268_0,c,9
268_2,2,restaurant,270,0,268,2,True,0.4991437196731568,268_0,c,9
268_3,2,restaurant,270,0,268,3,True,0.4997559189796448,268_0,c,9
268_4,2,restaurant,270,0,268,4,True,0.4897612929344177,268_0,c,9
268_6,2,restaurant,270,0,268,6,True,0.4872494339942932,268_0,c,9
268_7,2,restaurant,270,0,268,7,True,0.4999397993087769,268_0,c,9
268_8,2,restaurant,270,0,268,8,True,0.4996883869171143,268_0,c,9
268_9,2,restaurant,270,0,268,9,True,0.4963577389717102,268_0,c,9
268_11,2,restaurant,270,1,268,11,True,0.12082314491271973,268_1,c,5
268_13,2,restaurant,270,1,268,13,True,0.1785385012626648,268_1,c,5
268_14,2,restaurant,270,1,268,14,True,0.12522566318511966,268_1,c,5
268_16,2,restaurant,270,1,268,16,True,0.18109160661697388,268_1,c,5
268_17,2,restaurant,270,1,268,17,True,0.12197327613830565,268_1,c,5
268_19,2,restaurant,270,2,268,19,True,0.4841034412384033,268_2,,8
268_20,2,restaurant,270,2,268,20,True,0.4189913272857666,268_2,,8
268_21,2,restaurant,270,2,268,21,True,0.4976671934127808,268_2,,8
268_22,2,restaurant,270,2,268,22,True,0.4969491362571716,268_2,,8
268_23,2,restaurant,270,2,268,23,True,0.3930238485336304,268_2,,8
268_24,2,restaurant,270,2,268,24,True,0.4990416169166565,268_2,,8
268_25,2,restaurant,270,2,268,25,True,0.4984123706817627,268_2,,8
268_27,2,restaurant,270,2,268,27,True,0.4992386102676392,268_2,,8
269_2,2,room,270,0,269,2,True,0.4803741574287415,269_0,b,4
269_4,2,room,270,0,269,4,True,0.4984418749809265,269_0,b,4
269_5,2,room,270,0,269,5,True,0.4981300234794617,269_0,b,4
269_6,2,room,270,0,269,6,True,0.4922508597373962,269_0,b,4
269_10,2,room,270,1,269,10,True,0.034370720386505134,269_1,b,4
269_13,2,room,270,1,269,13,True,0.10901367664337157,269_1,b,4
269_15,2,room,270,1,269,15,True,0.15055888891220093,269_1,b,4
269_18,2,room,270,1,269,18,True,0.14893239736557007,269_1,b,4
269_20,2,room,270,2,269,20,True,0.02158510684967041,269_2,b,5
269_22,2,room,270,2,269,22,True,0.016841292381286618,269_2,b,5
269_24,2,room,270,2,269,24,True,0.020670533180236816,269_2,b,5
269_25,2,room,270,2,269,25,True,-0.02007594704627991,269_2,b,5
269_28,2,room,270,2,269,28,True,0.0013265013694763186,269_2,b,5
269_30,2,room,270,3,269,30,True,-0.4729039967060089,269_3,,7
269_31,2,room,270,3,269,31,True,-0.4833502173423767,269_3,,7
269_32,2,room,270,3,269,32,True,-0.4880806505680084,269_3,,7
269_33,2,room,270,3,269,33,True,-0.4989879429340362,269_3,,7
269_35,2,room,270,3,269,35,True,-0.4991441071033478,269_3,,7
269_36,2,room,270,3,269,36,True,-0.4897929430007935,269_3,,7
269_37,2,room,270,3,269,37,True,-0.4884856343269348,269_3,,7
270_0,2,pool,149,0,270,0,True,0.4950172305107117,270_0,c,7
270_1,2,pool,149,0,270,1,True,0.4990354776382446,270_0,c,7
270_2,2,pool,149,0,270,2,True,0.4976939558982849,270_0,c,7
270_3,2,pool,149,0,270,3,True,0.4981622099876404,270_0,c,7
270_4,2,pool,149,0,270,4,True,0.4945293068885803,270_0,c,7
270_8,2,pool,149,0,270,8,True,0.4903298616409302,270_0,c,7
270_9,2,pool,149,0,270,9,True,0.4988823533058167,270_0,c,7
270_10,2,pool,149,1,270,10,True,0.13661563396453855,270_1,b,5
270_11,2,pool,149,1,270,11,True,0.15594428777694702,270_1,b,5
270_12,2,pool,149,1,270,12,True,0.16370409727096558,270_1,b,5
270_13,2,pool,149,1,270,13,True,0.16201132535934448,270_1,b,5
270_15,2,pool,149,1,270,15,True,0.1429615616798401,270_1,b,5
270_17,2,pool,149,2,270,17,True,-0.018791019916534424,270_2,,5
270_18,2,pool,149,2,270,18,True,-0.13307982683181765,270_2,,5
270_22,2,pool,149,2,270,22,True,-0.17611581087112427,270_2,,5
270_24,2,pool,149,2,270,24,True,-0.005437314510345459,270_2,,5
270_26,2,pool,149,2,270,26,True,0.4927207231521606,270_2,,5
271_0,2,renovation_room,149,0,271,0,True,-0.30610930919647217,271_0,a,7
271_4,2,renovation_room,149,0,271,4,True,-0.3725691437721253,271_0,a,7
271_5,2,renovation_room,149,0,271,5,True,-0.4149934053421021,271_0,a,7
271_6,2,renovation_room,149,0,271,6,True,-0.4857158958911896,271_0,a,7
271_7,2,renovation_room,149,0,271,7,True,-0.493813157081604,271_0,a,7
271_8,2,renovation_room,149,0,271,8,True,-0.4966435134410858,271_0,a,7
271_9,2,renovation_room,149,0,271,9,True,-0.4907326698303223,271_0,a,7
271_11,2,renovation_room,149,1,271,11,True,0.4991893172264099,271_1,,7
271_13,2,renovation_room,149,1,271,13,True,0.4957081079483032,271_1,,7
271_14,2,renovation_room,149,1,271,14,True,0.4994471669197082,271_1,,7
271_15,2,renovation_room,149,1,271,15,True,0.4892190098762512,271_1,,7
271_16,2,renovation_room,149,1,271,16,True,0.491688072681427,271_1,,7
271_18,2,renovation_room,149,1,271,18,True,0.2207251787185669,271_1,,7
271_19,2,renovation_room,149,1,271,19,True,0.495088279247284,271_1,,7
272_0,2,restaurant,149,0,272,0,True,0.4998766183853149,272_0,c,6
272_2,2,restaurant,149,0,272,2,True,0.4298919439315796,272_0,c,6
272_4,2,restaurant,149,0,272,4,True,0.4198161959648132,272_0,c,6
272_5,2,restaurant,149,0,272,5,True,0.4980837106704712,272_0,c,6
272_6,2,restaurant,149,0,272,6,True,0.31280994415283203,272_0,c,6
272_7,2,restaurant,149,0,272,7,True,0.4956465363502502,272_0,c,6
272_10,2,restaurant,149,1,272,10,True,-0.4586420059204102,272_1,,4
272_11,2,restaurant,149,1,272,11,True,-0.14211514592170715,272_1,,4
272_14,2,restaurant,149,1,272,14,True,-0.18391314148902893,272_1,,4
272_16,2,restaurant,149,1,272,16,True,-0.47865945100784296,272_1,,4
273_0,2,room,149,0,273,0,True,0.4803746342658997,273_0,b,8
273_2,2,room,149,0,273,2,True,0.4987707734107971,273_0,b,8
273_3,2,room,149,0,273,3,True,0.3939132690429688,273_0,b,8
273_4,2,room,149,0,273,4,True,0.4994280934333801,273_0,b,8
273_5,2,room,149,0,273,5,True,0.4980239868164063,273_0,b,8
273_7,2,room,149,0,273,7,True,0.4622293710708618,273_0,b,8
273_8,2,room,149,0,273,8,True,0.4738604426383972,273_0,b,8
273_9,2,room,149,0,273,9,True,0.4014598727226257,273_0,b,8
273_10,2,room,149,1,273,10,True,-0.069202721118927,273_1,c,4
273_13,2,room,149,1,273,13,True,-0.04979968070983887,273_1,c,4
273_14,2,room,149,1,273,14,True,-0.04320037364959717,273_1,c,4
273_15,2,room,149,1,273,15,True,-0.04931825399398804,273_1,c,4
273_20,2,room,149,2,273,20,True,-0.4838865697383881,273_2,,9
273_21,2,room,149,2,273,21,True,-0.4373574554920197,273_2,,9
273_22,2,room,149,2,273,22,True,-0.4781862199306488,273_2,,9
273_23,2,room,149,2,273,23,True,-0.4724671244621277,273_2,,9
273_25,2,room,149,2,273,25,True,-0.4931844770908356,273_2,,9
273_26,2,room,149,2,273,26,True,-0.4905082285404205,273_2,,9
273_27,2,room,149,2,273,27,True,-0.4851463735103607,273_2,,9
273_28,2,room,149,2,273,28,True,-0.4744488894939423,273_2,,9
273_29,2,room,149,2,273,29,True,-0.4968650937080383,273_2,,9
274_0,2,facility,142,0,274,0,True,0.4966963529586792,274_0,b,6
274_3,2,facility,142,0,274,3,True,0.4991065859794617,274_0,b,6
274_5,2,facility,142,0,274,5,True,0.21307414770126346,274_0,b,6
274_6,2,facility,142,0,274,6,True,0.3026681542396545,274_0,b,6
274_8,2,facility,142,0,274,8,True,0.3748713731765747,274_0,b,6
274_9,2,facility,142,0,274,9,True,0.4956595301628113,274_0,b,6
274_12,2,facility,142,1,274,12,True,-0.4945795834064484,274_1,,5
274_13,2,facility,142,1,274,13,True,-0.497365802526474,274_1,,5
274_14,2,facility,142,1,274,14,True,-0.4966622889041901,274_1,,5
274_16,2,facility,142,1,274,16,True,-0.4968774616718292,274_1,,5
274_18,2,facility,142,1,274,18,True,-0.4981140196323395,274_1,,5
275_1,2,reception,142,0,275,1,True,0.4908301830291748,275_0,b,9
275_2,2,reception,142,0,275,2,True,0.4993411898612976,275_0,b,9
275_3,2,reception,142,0,275,3,True,0.4389737844467163,275_0,b,9
275_4,2,reception,142,0,275,4,True,0.4959903359413147,275_0,b,9
275_5,2,reception,142,0,275,5,True,0.499313473701477,275_0,b,9
275_6,2,reception,142,0,275,6,True,0.40024149417877203,275_0,b,9
275_7,2,reception,142,0,275,7,True,0.4973089694976807,275_0,b,9
275_8,2,reception,142,0,275,8,True,0.3126261234283447,275_0,b,9
275_9,2,reception,142,0,275,9,True,0.44829297065734863,275_0,b,9
275_13,2,reception,142,1,275,13,True,-0.4885523319244385,275_1,,4
275_14,2,reception,142,1,275,14,True,-0.06822222471237183,275_1,,4
275_16,2,reception,142,1,275,16,True,-0.4972415268421173,275_1,,4
275_18,2,reception,142,1,275,18,True,-0.4937335848808289,275_1,,4
276_0,2,pool,142,0,276,0,True,0.4993483424186706,276_0,b,9
276_1,2,pool,142,0,276,1,True,0.4991683959960938,276_0,b,9
276_2,2,pool,142,0,276,2,True,0.4983447790145874,276_0,b,9
276_3,2,pool,142,0,276,3,True,0.4975718855857849,276_0,b,9
276_4,2,pool,142,0,276,4,True,0.4994065761566162,276_0,b,9
276_5,2,pool,142,0,276,5,True,0.4958738684654236,276_0,b,9
276_7,2,pool,142,0,276,7,True,0.4738056063652039,276_0,b,9
276_8,2,pool,142,0,276,8,True,0.4997386336326599,276_0,b,9
276_9,2,pool,142,0,276,9,True,0.4992187023162842,276_0,b,9
276_10,2,pool,142,1,276,10,True,-0.4945795834064484,276_1,,9
276_11,2,pool,142,1,276,11,True,-0.4978848993778229,276_1,,9
276_12,2,pool,142,1,276,12,True,-0.4962397217750549,276_1,,9
276_13,2,pool,142,1,276,13,True,-0.48646187782287603,276_1,,9
276_14,2,pool,142,1,276,14,True,-0.4895044565200806,276_1,,9
276_15,2,pool,142,1,276,15,True,-0.4763547480106354,276_1,,9
276_16,2,pool,142,1,276,16,True,-0.4899075329303742,276_1,,9
276_17,2,pool,142,1,276,17,True,-0.42648613452911377,276_1,,9
276_19,2,pool,142,1,276,19,True,-0.4181982576847077,276_1,,9
277_0,2,room,142,0,277,0,True,0.4864097237586975,277_0,b,8
277_1,2,room,142,0,277,1,True,0.4993934631347656,277_0,b,8
277_2,2,room,142,0,277,2,True,0.4990703463554382,277_0,b,8
277_3,2,room,142,0,277,3,True,0.4973021745681762,277_0,b,8
277_4,2,room,142,0,277,4,True,0.4986180067062378,277_0,b,8
277_6,2,room,142,0,277,6,True,0.498350739479065,277_0,b,8
277_8,2,room,142,0,277,8,True,0.4580985903739929,277_0,b,8
277_9,2,room,142,0,277,9,True,0.4964540004730225,277_0,b,8
277_19,2,room,142,2,277,19,True,-0.4418529868125916,277_2,,10
277_20,2,room,142,2,277,20,True,-0.498585969209671,277_2,,10
277_21,2,room,142,2,277,21,True,-0.4911536574363709,277_2,,10
277_22,2,room,142,2,277,22,True,-0.4877338707447052,277_2,,10
277_23,2,room,142,2,277,23,True,-0.4926940500736237,277_2,,10
277_24,2,room,142,2,277,24,True,0.04289263486862183,277_2,,10
277_25,2,room,142,2,277,25,True,0.06512314081192018,277_2,,10
277_26,2,room,142,2,277,26,True,-0.4937335848808289,277_2,,10
277_27,2,room,142,2,277,27,True,-0.451632410287857,277_2,,10
277_28,2,room,142,2,277,28,True,-0.4858543574810028,277_2,,10
278_0,2,pool,214,0,278,0,True,0.3190499544143677,278_0,c,7
278_1,2,pool,214,0,278,1,True,0.4773672223091126,278_0,c,7
278_4,2,pool,214,0,278,4,True,0.499384880065918,278_0,c,7
278_6,2,pool,214,0,278,6,True,0.451044499874115,278_0,c,7
278_7,2,pool,214,0,278,7,True,0.4997472167015076,278_0,c,7
278_8,2,pool,214,0,278,8,True,0.4989802241325378,278_0,c,7
278_9,2,pool,214,0,278,9,True,0.4998704195022583,278_0,c,7
278_11,2,pool,214,1,278,11,True,-0.4392536878585816,278_1,,4
278_12,2,pool,214,1,278,12,True,-0.4896738827228546,278_1,,4
278_14,2,pool,214,1,278,14,True,-0.408442497253418,278_1,,4
278_18,2,pool,214,1,278,18,True,-0.4904767870903015,278_1,,4
279_0,2,renovation_room,214,0,279,0,True,-0.4574213624000549,279_0,a,8
279_1,2,renovation_room,214,0,279,1,True,-0.3207203149795532,279_0,a,8
279_2,2,renovation_room,214,0,279,2,True,-0.4961936771869659,279_0,a,8
279_4,2,renovation_room,214,0,279,4,True,-0.4854671359062195,279_0,a,8
279_5,2,renovation_room,214,0,279,5,True,-0.4985308945178986,279_0,a,8
279_6,2,renovation_room,214,0,279,6,True,-0.497574657201767,279_0,a,8
279_7,2,renovation_room,214,0,279,7,True,-0.4907905161380768,279_0,a,8
279_9,2,renovation_room,214,0,279,9,True,-0.4926319420337677,279_0,a,8
281_0,2,room,214,0,281,0,True,0.4992390871047974,281_0,b,9
281_1,2,room,214,0,281,1,True,0.4984583854675293,281_0,b,9
281_2,2,room,214,0,281,2,True,0.4998400211334229,281_0,b,9
281_3,2,room,214,0,281,3,True,0.3100523352622986,281_0,b,9
281_4,2,room,214,0,281,4,True,0.4976409673690796,281_0,b,9
281_6,2,room,214,0,281,6,True,0.499449074268341,281_0,b,9
281_7,2,room,214,0,281,7,True,0.4784725904464722,281_0,b,9
281_8,2,room,214,0,281,8,True,0.4994727969169617,281_0,b,9
281_9,2,room,214,0,281,9,True,0.4970830082893372,281_0,b,9
281_10,2,room,214,1,281,10,True,-0.4982735216617584,281_1,,8
281_11,2,room,214,1,281,11,True,-0.4899413883686066,281_1,,8
281_12,2,room,214,1,281,12,True,-0.4906453788280487,281_1,,8
281_13,2,room,214,1,281,13,True,-0.4966840147972107,281_1,,8
281_15,2,room,214,1,281,15,True,-0.496827781200409,281_1,,8
281_16,2,room,214,1,281,16,True,-0.4943673312664032,281_1,,8
281_17,2,room,214,1,281,17,True,-0.4959885776042938,281_1,,8
281_18,2,room,214,1,281,18,True,-0.483764261007309,281_1,,8
283_0,2,pool,292,0,283,0,True,0.4896116256713867,283_0,c,10
283_1,2,pool,292,0,283,1,True,0.4986367821693421,283_0,c,10
283_2,2,pool,292,0,283,2,True,0.4602541923522949,283_0,c,10
283_3,2,pool,292,0,283,3,True,0.4987626075744629,283_0,c,10
283_4,2,pool,292,0,283,4,True,0.34396135807037354,283_0,c,10
283_5,2,pool,292,0,283,5,True,0.49565589427948,283_0,c,10
283_6,2,pool,292,0,283,6,True,0.4981843829154968,283_0,c,10
283_7,2,pool,292,0,283,7,True,0.4995912909507752,283_0,c,10
283_8,2,pool,292,0,283,8,True,0.4996408224105835,283_0,c,10
283_9,2,pool,292,0,283,9,True,0.4977741837501526,283_0,c,10
283_11,2,pool,292,1,283,11,True,0.1408482789993286,283_1,c,4
283_12,2,pool,292,1,283,12,True,0.13084936141967773,283_1,c,4
283_13,2,pool,292,1,283,13,True,0.2791056632995605,283_1,c,4
