,yes-sentiment,yes-aspect,no-sentiment,no-aspect,category,hotel_id,cpt,Total,fileId,iId,gold-aspect,gold-sentiment,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label,TS_LEN,argmin_max
257_28,2,2,0,0,room,325,2,4,257,28,True,True,Fine hide your shame whatever next I get into the room and the a c makes this chortling sound as if its dying thankfully it just sounds like death and does nt smell like it,2019-11-06,-0.4456181526184082,"[0, 170, 405, 579]",0.17309538228935162,"['2018-07-01', '2020-04-19']",257_2,d,9,
257_29,2,2,0,0,room,325,2,4,257,29,True,True,The shower is right behind the door in the bathroom so do open the door with caution and keep an eye on your younger kids if you have them because you do nt want them shoving the door open,2019-11-06,-0.4942293465137482,"[0, 170, 405, 579]",0.17309538228935162,"['2018-07-01', '2020-04-19']",257_2,d,9,
258_0,2,2,0,0,facility,180,0,4,258,0,True,True,No elevator to the second floor and had difficulty climbing the stairs,2015-01-14,-0.4983577132225037,"[0, 250, 263]",-0.30276502333581445,"['2015-01-09', '2018-01-22']",258_0,a,10,
258_1,1,2,1,0,facility,180,0,4,258,1,True,False,Yes it is an old hotel so they do not have an elevator or large bathroom but I thought this added to the charm of the hotel,2015-12-12,-0.3028263449668884,"[0, 250, 263]",-0.30276502333581445,"['2015-01-09', '2018-01-22']",258_0,a,10,
258_2,0,2,2,0,facility,180,0,4,258,2,True,False,Hotel will soon be updated incl an elevator,2015-12-31,-0.4946085512638092,"[0, 250, 263]",-0.30276502333581445,"['2015-01-09', '2018-01-22']",258_0,a,10,
258_3,2,2,0,0,facility,180,0,4,258,3,True,True,It sucked Atwater Hotel has NO ELEVATOR,2016-06-16,-0.4164809882640839,"[0, 250, 263]",-0.30276502333581445,"['2015-01-09', '2018-01-22']",258_0,a,10,
258_4,2,2,0,0,facility,180,0,4,258,4,True,True,If you have heavy bags good luck carrying them upstairs because there are no elevators,2016-08-10,-0.4750580489635468,"[0, 250, 263]",-0.30276502333581445,"['2015-01-09', '2018-01-22']",258_0,a,10,
258_5,2,2,0,0,facility,180,0,4,258,5,True,True,Elevator to 3rd floor,2016-08-20,-0.4940189719200134,"[0, 250, 263]",-0.30276502333581445,"['2015-01-09', '2018-01-22']",258_0,a,10,
258_6,2,2,0,0,facility,180,0,4,258,6,True,True,Disadvantages no microwave or fridge no elevators very small shower area,2017-03-30,-0.4989874362945557,"[0, 250, 263]",-0.30276502333581445,"['2015-01-09', '2018-01-22']",258_0,a,10,True
258_7,2,2,0,0,facility,180,0,4,258,7,True,True,The hotel is very old with no elevator,2017-03-31,-0.4919775128364563,"[0, 250, 263]",-0.30276502333581445,"['2015-01-09', '2018-01-22']",258_0,a,10,
258_8,2,2,0,0,facility,180,0,4,258,8,True,True,No elevator made it difficult to carry up luggage,2017-07-03,-0.4972118437290192,"[0, 250, 263]",-0.30276502333581445,"['2015-01-09', '2018-01-22']",258_0,a,10,
258_9,2,2,0,0,facility,180,0,4,258,9,True,True,The beakfast vouchers were also a plusThat the hotel did not have elevators rugs were outdated but they quickly explained that renovations were coming soon with any elevator in mind,2017-07-13,-0.492540717124939,"[0, 250, 263]",-0.30276502333581445,"['2015-01-09', '2018-01-22']",258_0,a,10,
258_10,1,2,1,0,facility,180,1,4,258,10,True,False,The amenities extras and the luggage service off the boat,2019-10-09,0.4909275770187378,"[0, 250, 263]",0.4488947494671895,"['2019-09-01', '2020-03-10']",258_1,d,9,
258_11,2,2,0,0,facility,180,1,4,258,11,True,True,Recently renovated the rooms were nice and the lobby area comfortable the attached Bistro worked well for a quick breakfast,2019-11-16,0.4996955394744873,"[0, 250, 263]",0.4488947494671895,"['2019-09-01', '2020-03-10']",258_1,d,9,True
258_12,2,2,0,0,facility,180,1,4,258,12,True,True,For example they have a variety of games to play in the lobby a complimentary happy hour and a very friendly staff,2019-12-16,0.4987679123878479,"[0, 250, 263]",0.4488947494671895,"['2019-09-01', '2020-03-10']",258_1,d,9,
258_13,2,2,0,0,facility,180,1,4,258,13,True,True,We went at Christmas time and the lobby was completely decorated for the holidays,2019-12-16,0.4758591055870056,"[0, 250, 263]",0.4488947494671895,"['2019-09-01', '2020-03-10']",258_1,d,9,
258_14,2,2,0,0,facility,180,1,4,258,14,True,True,Happy hour was exceptional with several wine options delicious hors doeuvres and fabulous ambiance in the lobby,2020-01-14,0.4996932744979858,"[0, 250, 263]",0.4488947494671895,"['2019-09-01', '2020-03-10']",258_1,d,9,
258_15,2,2,0,0,facility,180,1,4,258,15,True,True,The lobby area is beautiful with a variety of seating areas,2020-02-08,0.469714343547821,"[0, 250, 263]",0.4488947494671895,"['2019-09-01', '2020-03-10']",258_1,d,9,
258_16,2,2,0,0,facility,180,1,4,258,16,True,True,I liked all the extras that came with the reservation complimentary wine reception breakfast casino tour bicycles luggage pick up,2020-02-08,0.4893279671669006,"[0, 250, 263]",0.4488947494671895,"['2019-09-01', '2020-03-10']",258_1,d,9,
258_17,2,2,0,0,facility,180,1,4,258,17,True,True,Good wine and champagne plentiful amounts and plenty of seating in the lobby to enjoy,2020-02-08,0.4990550875663757,"[0, 250, 263]",0.4488947494671895,"['2019-09-01', '2020-03-10']",258_1,d,9,
258_18,2,2,0,0,facility,180,1,4,258,18,True,True,The complimentary wine reception was impressive,2020-02-08,0.4979183077812195,"[0, 250, 263]",0.4488947494671895,"['2019-09-01', '2020-03-10']",258_1,d,9,
259_1,2,2,0,0,reception,180,0,4,259,1,True,True,Also the was a female Jamaican staff the was rude and not attentive to our needs,2015-03-18,-0.4635162353515625,"[0, 50, 410, 442]",0.26373522251844406,"['2015-01-01', '2015-06-27']",259_0,a,6,
259_2,2,2,0,0,reception,180,0,4,259,2,True,True,The wifi was very poor and the staff is not good,2015-03-30,-0.4726972281932831,"[0, 50, 410, 442]",0.26373522251844406,"['2015-01-01', '2015-06-27']",259_0,a,6,
259_3,2,2,0,0,reception,180,0,4,259,3,True,True,Always can not find the room service on phone,2015-03-30,-0.4965906441211701,"[0, 50, 410, 442]",0.26373522251844406,"['2015-01-01', '2015-06-27']",259_0,a,6,True
259_4,2,2,0,0,reception,180,0,4,259,4,True,True,When I asked one of the hotel staff to warm up my coffee with a microwave it came back to me the same temperature,2015-04-07,-0.4925622344017029,"[0, 50, 410, 442]",0.26373522251844406,"['2015-01-01', '2015-06-27']",259_0,a,6,
259_5,2,2,0,0,reception,180,0,4,259,5,True,True,The staff was friendly but seemed new so the attention to detail and follow up was not the best,2015-04-09,-0.15301057696342468,"[0, 50, 410, 442]",0.26373522251844406,"['2015-01-01', '2015-06-27']",259_0,a,6,
259_7,0,2,2,0,reception,180,0,4,259,7,True,False,The staff are extremely acomodatingwould not mind and elevator but realize how impractical that is,2015-05-08,-0.4793709516525269,"[0, 50, 410, 442]",0.26373522251844406,"['2015-01-01', '2015-06-27']",259_0,a,6,
259_10,2,2,0,0,reception,180,1,4,259,10,True,True,To give them credit as we were leaving Jose offered up the service they have to get your baggage to the boat dock and it is FREE,2015-11-06,0.3308306336402893,"[0, 50, 410, 442]",0.3448155074566603,"['2015-06-29', '2017-12-29']",259_1,d,7,
259_11,2,2,0,0,reception,180,1,4,259,11,True,True,However the staff was friendly to provided roll over bed which helped to sleep with our kid,2015-12-25,0.2945525646209717,"[0, 50, 410, 442]",0.3448155074566603,"['2015-06-29', '2017-12-29']",259_1,d,7,
259_12,2,2,0,0,reception,180,1,4,259,12,True,True,While that was an inconvenience the hotel itself was nice and the staff worked above and beyond in order to ensure our comfort,2016-03-22,0.2967819571495056,"[0, 50, 410, 442]",0.3448155074566603,"['2015-06-29', '2017-12-29']",259_1,d,7,
259_15,2,2,0,0,reception,180,1,4,259,15,True,True,Hotel staff was very nice beds were comfortable but honestly I would not stay again because the windows were so old that the man talking on the street sounded like he was in your room,2016-10-03,0.278745710849762,"[0, 50, 410, 442]",0.3448155074566603,"['2015-06-29', '2017-12-29']",259_1,d,7,True
259_16,2,2,0,0,reception,180,1,4,259,16,True,True,Desk staff wonderful housekeeper rude,2016-11-14,0.3261950612068176,"[0, 50, 410, 442]",0.3448155074566603,"['2015-06-29', '2017-12-29']",259_1,d,7,
259_17,2,2,0,0,reception,180,1,4,259,17,True,True,Customer service was OK,2017-01-27,0.3159990310668945,"[0, 50, 410, 442]",0.3448155074566603,"['2015-06-29', '2017-12-29']",259_1,d,7,
259_18,2,2,0,0,reception,180,1,4,259,18,True,True,Liam our Bellhop was always there to hook us up with anything we needed,2017-05-18,0.3122814893722534,"[0, 50, 410, 442]",0.3448155074566603,"['2015-06-29', '2017-12-29']",259_1,d,7,
261_0,2,2,0,0,room,180,0,4,261,0,True,True,Lovely clean rooms great location friendly and helpful staff,2015-03-17,0.4997825026512146,"[0, 150, 512]",-0.08840045724840706,"['2015-01-01', '2015-11-02']",261_0,b,10,True
261_1,2,2,0,0,room,180,0,4,261,1,True,True,We had a nice view of the mountains from our room and we could open the windows and get fresh air,2015-04-09,0.4966669678688049,"[0, 150, 512]",-0.08840045724840706,"['2015-01-01', '2015-11-02']",261_0,b,10,
261_2,2,2,0,0,room,180,0,4,261,2,True,True,Enjoyed the traditional atmosphere and the sea breeze through the window for a top floor room,2015-04-24,0.4970532655715942,"[0, 150, 512]",-0.08840045724840706,"['2015-01-01', '2015-11-02']",261_0,b,10,
261_3,2,2,0,0,room,180,0,4,261,3,True,True,Booked a king room and arrived to find it was a suite with a living room and bedroom,2015-07-16,0.3245518803596497,"[0, 150, 512]",-0.08840045724840706,"['2015-01-01', '2015-11-02']",261_0,b,10,
261_4,2,2,0,0,room,180,0,4,261,4,True,True,Room was bright and airy,2015-08-11,0.4943922162055969,"[0, 150, 512]",-0.08840045724840706,"['2015-01-01', '2015-11-02']",261_0,b,10,
261_5,2,2,0,0,room,180,0,4,261,5,True,True,I had requested quiet room got one,2015-08-18,0.4165660738945007,"[0, 150, 512]",-0.08840045724840706,"['2015-01-01', '2015-11-02']",261_0,b,10,
261_6,2,2,0,0,room,180,0,4,261,6,True,True,I loved how bright the room was it felt very comforting,2015-08-20,0.4994025230407715,"[0, 150, 512]",-0.08840045724840706,"['2015-01-01', '2015-11-02']",261_0,b,10,
261_7,2,2,0,0,room,180,0,4,261,7,True,True,were upgraded to a king bed room,2015-08-22,0.4940609335899353,"[0, 150, 512]",-0.08840045724840706,"['2015-01-01', '2015-11-02']",261_0,b,10,
261_8,2,2,0,0,room,180,0,4,261,8,True,True,Excellent bed and furniture evoking a bygone era,2015-10-19,0.4996300935745239,"[0, 150, 512]",-0.08840045724840706,"['2015-01-01', '2015-11-02']",261_0,b,10,
261_9,2,2,0,0,room,180,0,4,261,9,True,True,The staff was excellent rooms were clean and comfy,2015-10-20,0.4997150301933289,"[0, 150, 512]",-0.08840045724840706,"['2015-01-01', '2015-11-02']",261_0,b,10,
261_10,2,2,0,0,room,180,1,4,261,10,True,True,Our room faced a bar and it was very loud at night especially during closing time,2015-11-16,-0.497116208076477,"[0, 150, 512]",-0.20243499933329617,"['2015-11-06', '2020-03-10']",261_1,d,7,
261_11,0,2,2,0,room,180,1,4,261,11,True,False,The room bathroom are small but comfy,2015-11-20,-0.4812958538532257,"[0, 150, 512]",-0.20243499933329617,"['2015-11-06', '2020-03-10']",261_1,d,7,
261_13,2,2,0,0,room,180,1,4,261,13,True,True,The 1 room had a full toilet and smelled the 2 had mold and if you open the bath door you would hit the person at the sink no hot water in shower little water presurelights burned out,2016-05-06,-0.4968423843383789,"[0, 150, 512]",-0.20243499933329617,"['2015-11-06', '2020-03-10']",261_1,d,7,
261_14,0,2,2,0,room,180,1,4,261,14,True,False,We asked for a quiet room and were in room 21,2016-07-25,-0.4513668417930603,"[0, 150, 512]",-0.20243499933329617,"['2015-11-06', '2020-03-10']",261_1,d,7,
261_15,2,2,0,0,room,180,1,4,261,15,True,True,Requested handicap accessible room and discovered NO ground level rooms NO ELEVATOR,2017-05-18,-0.4969118237495422,"[0, 150, 512]",-0.20243499933329617,"['2015-11-06', '2020-03-10']",261_1,d,7,
261_16,2,2,0,0,room,180,1,4,261,16,True,True,You also need to add a shelf or 2 in the bathroom for toiletry and cosmetic bags,2017-07-07,-0.4667268991470337,"[0, 150, 512]",-0.20243499933329617,"['2015-11-06', '2020-03-10']",261_1,d,7,
261_17,2,2,0,0,room,180,1,4,261,17,True,True,And some curtains would be nice just blinds in our room that needed some maintenance,2017-07-17,-0.4984306395053864,"[0, 150, 512]",-0.20243499933329617,"['2015-11-06', '2020-03-10']",261_1,d,7,True
262_0,2,2,0,0,facility,46,0,4,262,0,True,True,Good service and clean facility,2015-09-14,0.4982593655586242,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10,
262_1,2,2,0,0,facility,46,0,4,262,1,True,True,Loved the nightly wine and snack reception,2015-10-04,0.4982039928436279,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10,
262_2,2,2,0,0,facility,46,0,4,262,2,True,True,Has the feel of a New England Inn with current amenities,2016-12-18,0.3142416477203369,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10,
262_3,2,2,0,0,facility,46,0,4,262,3,True,True,The lovely artworks throughout the halls and rooms and even in the elevator are beautiful with what appear to be local scenes,2017-02-23,0.4874507188796997,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10,
262_4,2,2,0,0,facility,46,0,4,262,4,True,True,The afternoon reception was a welcome respite and the staff only added to the warmth and coziness of the place,2017-03-01,0.4988283514976502,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10,
262_5,2,2,0,0,facility,46,0,4,262,5,True,True,Our spacious room with its balcony overlooking the rushing stream was delightful as was the wine and cheese offered in the hotel foyer in the evening and the continental breakfast in the morning,2017-08-07,0.4996773004531861,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10,True
262_6,2,2,0,0,facility,46,0,4,262,6,True,True,The in room coffee was delicious and the rest of the amenities were also high in quality,2018-02-12,0.4918849468231201,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10,
262_7,2,2,0,0,facility,46,0,4,262,7,True,True,The facility was in a good location,2018-04-15,0.498227059841156,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10,
262_8,2,2,0,0,facility,46,0,4,262,8,True,True,Great lovely location and facilities,2018-07-03,0.4988003969192505,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10,
262_9,2,2,0,0,facility,46,0,4,262,9,True,True,Very welcoming lobby and loved the complimentary wine and cheese,2018-09-16,0.4992243051528929,"[0, 65, 88]",0.1632943094540865,"['2015-01-04', '2019-01-26']",262_0,b,10,
262_10,2,2,0,0,facility,46,1,4,262,10,True,True,There is not even a lobby just some type of suite or hospitality room on the fourth floor they are using for check in,2019-06-28,-0.4964135587215424,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,d,10,
262_11,2,2,0,0,facility,46,1,4,262,11,True,True,The workman was using the guest elevator to bring up drywall to the above rooms being renovated,2019-07-16,-0.4969561398029328,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,d,10,
262_12,2,2,0,0,facility,46,1,4,262,12,True,True,However the hallway that house the rooms smelled as if every worker on the property slept there,2019-07-22,-0.48685607314109797,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,d,10,
262_13,2,2,0,0,facility,46,1,4,262,13,True,True,They should have discounted rates while under construction due to lack of amenities such as ice balcony gym etc,2019-07-29,-0.4813387095928192,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,d,10,
262_14,2,2,0,0,facility,46,1,4,262,14,True,True,On a creek in town no pool or hot tubBreakfast was disappointing Hotel is under construction until January Loud and very weird floors closed padding in elevators confusing,2019-08-19,-0.4824380874633789,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,d,10,
262_15,2,2,0,0,facility,46,1,4,262,15,True,True,The construction process made it really difficult for me to find the lobby and the room that reception desk was set up it was poorly designed made so my first impression about the place was not good at all before I get to the room,2019-08-26,-0.4974851906299591,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,d,10,True
262_16,2,2,0,0,facility,46,1,4,262,16,True,True,ie gym is closed,2019-08-26,-0.4972144365310669,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,d,10,
262_17,2,2,0,0,facility,46,1,4,262,17,True,True,reception is random desk,2019-08-26,-0.4776841998100281,"[0, 65, 88]",-0.2278605747050133,"['2019-05-15', '2020-02-27']",262_1,d,10,
