,yes-sentiment,yes-aspect,no-sentiment,no-aspect,category,hotel_id,cpt,Total,fileId,iId,gold-aspect,gold-sentiment,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label
224_11,0,1,2,1,facility,228,1,4,224,11,False,False,The smell of burnt metal was overpowering in the lifts and in the lobby,2018-08-12,-0.4978187680244446,"[0, 530, 725]",0.05059657969748192,"['2018-07-02', '2020-03-13']",224_1,
224_12,0,2,2,0,facility,228,1,4,224,12,True,False,Poor fitness and pool facilities for a 4 star hotel,2018-08-14,-0.4977512359619141,"[0, 530, 725]",0.05059657969748192,"['2018-07-02', '2020-03-13']",224_1,
224_13,2,2,0,0,facility,228,1,4,224,13,True,True,The first 6 floors have a variety of different things such as gym pool outside veranda and much more,2018-09-09,-0.15312013030052185,"[0, 530, 725]",0.05059657969748192,"['2018-07-02', '2020-03-13']",224_1,
224_14,1,2,1,0,facility,228,1,4,224,14,True,False,Also the amenities in the room were scarce,2018-12-02,-0.487429678440094,"[0, 530, 725]",0.05059657969748192,"['2018-07-02', '2020-03-13']",224_1,
224_15,2,1,0,1,facility,228,1,4,224,15,False,True,Instead of having a cardboard Do not disturb notice to hang on the door which is easy to face the wrong way out I pressed a small button by the door which indicated that I wanted privacy,2019-01-19,-0.4964553713798523,"[0, 530, 725]",0.05059657969748192,"['2018-07-02', '2020-03-13']",224_1,
224_16,2,0,0,2,facility,228,1,4,224,16,False,True,The downstairs cocktail bar is nice but the menu for the cocktail area is not extensive,2019-04-15,-0.4599173665046692,"[0, 530, 725]",0.05059657969748192,"['2018-07-02', '2020-03-13']",224_1,
224_17,1,2,1,0,facility,228,1,4,224,17,True,False,Fitness Facility Could Use a Facelift,2019-06-10,-0.4958924651145935,"[0, 530, 725]",0.05059657969748192,"['2018-07-02', '2020-03-13']",224_1,
224_18,1,1,1,1,facility,228,1,4,224,18,False,False,But For quality of room I booked the corner room with both views so got room up on level 22nd floor views are amazing at night the room size is ok for 2 ples but not that big especially when u have big 2 suitcases you will find it hard to find space for it and very very small tiny closet against the side of the entrance and flat which unusable at all,2019-06-29,-0.4721737802028656,"[0, 530, 725]",0.05059657969748192,"['2018-07-02', '2020-03-13']",224_1,
224_19,2,1,0,1,facility,228,1,4,224,19,False,True,Check out my photo taken from the lift lobby,2020-02-14,-0.4895116090774536,"[0, 530, 725]",0.05059657969748192,"['2018-07-02', '2020-03-13']",224_1,
225_0,2,2,0,0,renovation_room,228,0,4,225,0,True,True,Things finally did start to improve later that night when housekeeping turned down my sheets and left some gratis mints on the pillow as well as did some light sprucing up of the room and brought some ice,2015-05-06,-0.4976569712162018,"[0, 40, 77]",-0.04449224881827831,"['2015-01-07', '2018-07-23']",225_0,a
225_1,1,2,1,0,renovation_room,228,0,4,225,1,True,False,The rooms are not that big and looks like they need some maintenance,2015-05-22,-0.4846386313438416,"[0, 40, 77]",-0.04449224881827831,"['2015-01-07', '2018-07-23']",225_0,a
225_2,2,2,0,0,renovation_room,228,0,4,225,2,True,True,The bathroom remodel was taking a toll on us so we did a mini vacation in sf,2015-12-06,-0.4904623925685882,"[0, 40, 77]",-0.04449224881827831,"['2015-01-07', '2018-07-23']",225_0,a
225_3,1,2,1,0,renovation_room,228,0,4,225,3,True,False,Again it would have been nice if I had access it during the night for a bath yet again I am low maintenance,2017-01-24,-0.4217216968536377,"[0, 40, 77]",-0.04449224881827831,"['2015-01-07', '2018-07-23']",225_0,a
225_4,0,2,2,0,renovation_room,228,0,4,225,4,True,False,Overall the rooms need an update and are extremely poorly lit,2017-08-17,-0.4957466721534729,"[0, 40, 77]",-0.04449224881827831,"['2015-01-07', '2018-07-23']",225_0,a
225_5,1,2,1,0,renovation_room,228,0,4,225,5,True,False,The first morning we discovered one maintenance issue in the bathroom that needed attention,2017-09-10,-0.4890888631343842,"[0, 40, 77]",-0.04449224881827831,"['2015-01-07', '2018-07-23']",225_0,a
225_6,1,2,1,0,renovation_room,228,0,4,225,6,True,False,Room is standard and needs updating,2017-11-11,-0.4856425821781158,"[0, 40, 77]",-0.04449224881827831,"['2015-01-07', '2018-07-23']",225_0,a
225_7,0,2,2,0,renovation_room,228,0,4,225,7,True,False,Bathroom has very old feel and need renovation very poor water pressure in shower,2018-02-23,-0.4955129325389862,"[0, 40, 77]",-0.04449224881827831,"['2015-01-07', '2018-07-23']",225_0,a
225_8,0,1,2,1,renovation_room,228,0,4,225,8,False,False,The only cons would be the lack of spa recently closed and poor maintenance of fitting room and especially around swimming pool,2018-04-28,-0.4987739622592926,"[0, 40, 77]",-0.04449224881827831,"['2015-01-07', '2018-07-23']",225_0,a
225_9,1,2,1,0,renovation_room,228,0,4,225,9,True,False,The fact they renovating the window and there is noise due to this fact even when on 30th floor,2018-07-11,-0.4939388930797577,"[0, 40, 77]",-0.04449224881827831,"['2015-01-07', '2018-07-23']",225_0,a
225_11,2,2,0,0,renovation_room,228,1,4,225,11,True,True,The hotel was quiet comfortable and we were fortunate enough to be in a recently renovated room,2018-09-23,0.4971987009048462,"[0, 40, 77]",0.19125013194374135,"['2018-07-24', '2020-02-02']",225_1,
225_12,1,2,1,0,renovation_room,228,1,4,225,12,True,False,Sonya at the Club Level was understanding and helpful in getting this fixed but maintenance gave the excuse of a drought and before they had even inspected the room,2018-10-16,0.4427100419998169,"[0, 40, 77]",0.19125013194374135,"['2018-07-24', '2020-02-02']",225_1,
225_13,2,2,0,0,renovation_room,228,1,4,225,13,True,True,Even though lobby was busy with conference type activity she checked me in quickly and the newly renovated room was astounding,2019-02-14,0.4772045016288757,"[0, 40, 77]",0.19125013194374135,"['2018-07-24', '2020-02-02']",225_1,
225_14,1,2,1,0,renovation_room,228,1,4,225,14,True,False,Club lounge staff were lovely just a shame they ca n’t locate it in room with a view but am sure this will happen when the refurbishments are complete,2019-03-04,0.4765432476997376,"[0, 40, 77]",0.19125013194374135,"['2018-07-24', '2020-02-02']",225_1,
225_15,2,2,0,0,renovation_room,228,1,4,225,15,True,True,Our room was very nice post renovation,2019-06-26,0.4942406415939331,"[0, 40, 77]",0.19125013194374135,"['2018-07-24', '2020-02-02']",225_1,
225_16,2,2,0,0,renovation_room,228,1,4,225,16,True,True,This is a very lovely hotel I had a large room a huge bathroom it was clean updated modern and just gorgeous,2019-07-23,0.4998636245727539,"[0, 40, 77]",0.19125013194374135,"['2018-07-24', '2020-02-02']",225_1,
225_17,2,2,0,0,renovation_room,228,1,4,225,17,True,True,Check in and benefits did not meet expectations• Hotel staff was friendly and always greeted nicely in passing especially housekeping• Hotel refresh is nicely done room was spacious with great views but design and cleanliness not ideal• Did not fully enjoy the club experience,2019-07-30,0.4835243225097656,"[0, 40, 77]",0.19125013194374135,"['2018-07-24', '2020-02-02']",225_1,
225_18,2,2,0,0,renovation_room,228,1,4,225,18,True,True,High view rooms are fabulous spiffy decor great beds Restaurant closed for renovation,2019-08-24,0.4982039928436279,"[0, 40, 77]",0.19125013194374135,"['2018-07-24', '2020-02-02']",225_1,
225_19,2,2,0,0,renovation_room,228,1,4,225,19,True,True,Nice updated bathroom and beds were so comfortable at night,2019-09-15,0.4995458722114563,"[0, 40, 77]",0.19125013194374135,"['2018-07-24', '2020-02-02']",225_1,
226_0,2,2,0,0,pool,437,0,4,226,0,True,True,If you find a bookmark in your open book after leaving for the pool for an hour you know this hotel takes attention to detail seriously,2015-01-07,-0.4892445206642151,"[0, 405, 572]",0.13972993580974505,"['2015-01-03', '2018-04-11']",226_0,a
226_1,2,2,0,0,pool,437,0,4,226,1,True,True,but there was only one staff on duty and there were no water served at the pool,2015-04-16,-0.4790846407413482,"[0, 405, 572]",0.13972993580974505,"['2015-01-03', '2018-04-11']",226_0,a
226_2,2,2,0,0,pool,437,0,4,226,2,True,True,Pool bar on level 3 also worth a look for secluded views of harbour,2015-07-04,0.0569799542427063,"[0, 405, 572]",0.13972993580974505,"['2015-01-03', '2018-04-11']",226_0,a
226_3,2,2,0,0,pool,437,0,4,226,3,True,True,wish I had time to enjoy the two pools,2015-09-10,-0.4590214192867279,"[0, 405, 572]",0.13972993580974505,"['2015-01-03', '2018-04-11']",226_0,a
226_4,0,2,2,0,pool,437,0,4,226,4,True,False,The pool does not offer a view of anything except the buildings flanking it,2016-09-22,-0.4888733625411987,"[0, 405, 572]",0.13972993580974505,"['2015-01-03', '2018-04-11']",226_0,a
226_5,2,2,0,0,pool,437,0,4,226,5,True,True,after a warm day of sightseeing we went swimming in the pool,2016-09-25,-0.22494208812713626,"[0, 405, 572]",0.13972993580974505,"['2015-01-03', '2018-04-11']",226_0,a
226_6,0,2,2,0,pool,437,0,4,226,6,True,False,Especially next to Pool area very loud,2017-07-13,-0.4939136803150177,"[0, 405, 572]",0.13972993580974505,"['2015-01-03', '2018-04-11']",226_0,a
226_7,0,2,2,0,pool,437,0,4,226,7,True,False,Consider upgrading to a harbor view room because there is a huge building in construction near the pool so a pool view room would probably will not be as you expect,2017-10-13,-0.4974295198917389,"[0, 405, 572]",0.13972993580974505,"['2015-01-03', '2018-04-11']",226_0,a
226_8,2,2,0,0,pool,437,0,4,226,8,True,True,They also have an outdoor pool and hot tub,2017-11-16,0.12836343050003052,"[0, 405, 572]",0.13972993580974505,"['2015-01-03', '2018-04-11']",226_0,a
226_9,1,2,1,0,pool,437,0,4,226,9,True,False,The hotel pool is not heated so we could not swim,2018-02-01,-0.4929554164409638,"[0, 405, 572]",0.13972993580974505,"['2015-01-03', '2018-04-11']",226_0,a
226_10,2,2,0,0,pool,437,1,4,226,10,True,True,The roof top pool was amazing with great cocktails and food,2018-05-09,0.4947347640991211,"[0, 405, 572]",0.23008168610091698,"['2018-04-14', '2020-04-22']",226_1,
226_11,2,2,0,0,pool,437,1,4,226,11,True,True,On top of that all the the staffs were very helpful the restaurant and the lounge was nice we enjoyed the jacuzi and morning walk by the water,2018-05-26,0.4999088048934937,"[0, 405, 572]",0.23008168610091698,"['2018-04-14', '2020-04-22']",226_1,
226_12,2,2,0,0,pool,437,1,4,226,12,True,True,We spent some time at the pool and hot tub which have a great view of the skyline and ships sailing past,2018-06-03,0.48740792274475103,"[0, 405, 572]",0.23008168610091698,"['2018-04-14', '2020-04-22']",226_1,
226_13,2,2,0,0,pool,437,1,4,226,13,True,True,The rooms are a good size the pool area is very pleasant and the lounge bar is truly excellent,2018-06-14,0.4997759461402893,"[0, 405, 572]",0.23008168610091698,"['2018-04-14', '2020-04-22']",226_1,
226_14,2,2,0,0,pool,437,1,4,226,14,True,True,The balcony room with harbour view was fabulous an upgrade because our requested room was not available and the pool is one of the best I have encountered spacious and not at all crowded,2018-06-23,0.4871019124984741,"[0, 405, 572]",0.23008168610091698,"['2018-04-14', '2020-04-22']",226_1,
226_15,2,2,0,0,pool,437,1,4,226,15,True,True,The pool and spa are great and I recommend a pool day in your schedule if you have time Highly recommend staying here,2018-07-03,0.4922453761100769,"[0, 405, 572]",0.23008168610091698,"['2018-04-14', '2020-04-22']",226_1,
226_16,2,2,0,0,pool,437,1,4,226,16,True,True,In addition the hotel has a large swimming pool,2018-08-19,0.4307937026023865,"[0, 405, 572]",0.23008168610091698,"['2018-04-14', '2020-04-22']",226_1,
226_17,2,2,0,0,pool,437,1,4,226,17,True,True,Outdoor hotel pool and hot tubs also a treat especially in the morning,2018-11-20,0.4661268591880798,"[0, 405, 572]",0.23008168610091698,"['2018-04-14', '2020-04-22']",226_1,
226_18,1,2,1,0,pool,437,1,4,226,18,True,False,A lot of construction work around the hotel at the moment which spoils the view from the jacuzi which overlooks the Bay,2018-11-22,0.24610769748687744,"[0, 405, 572]",0.23008168610091698,"['2018-04-14', '2020-04-22']",226_1,
226_19,2,2,0,0,pool,437,1,4,226,19,True,True,Dany the pool manager is just 1 that makes my return so welcoming,2019-06-25,0.4824350476264954,"[0, 405, 572]",0.23008168610091698,"['2018-04-14', '2020-04-22']",226_1,
227_0,2,2,0,0,restaurant,437,0,4,227,0,True,True,The service in the Harbourside restaurant for breakfast has been overwhelmingI try to follow a low FODMAP diet and travelling can be a nightmare when it comes to food,2015-02-27,-0.4552986323833466,"[0, 1035, 1179]",0.18074660720220412,"['2015-01-01', '2019-05-09']",227_0,a
227_1,2,2,0,0,restaurant,437,0,4,227,1,True,True,We somehow missed the evening cocktail but we were told that it was even better than breakfast and tea,2015-06-01,-0.4567323625087738,"[0, 1035, 1179]",0.18074660720220412,"['2015-01-01', '2019-05-09']",227_0,a
227_2,0,2,2,0,restaurant,437,0,4,227,2,True,False,Also the restaurants inside the hotel all incredibly expensive,2016-03-27,-0.42470383644104,"[0, 1035, 1179]",0.18074660720220412,"['2015-01-01', '2019-05-09']",227_0,a
227_3,1,2,1,0,restaurant,437,0,4,227,3,True,False,The choice of in house restaurants is second to none,2016-05-22,-0.16021278500556946,"[0, 1035, 1179]",0.18074660720220412,"['2015-01-01', '2019-05-09']",227_0,a
227_4,2,2,0,0,restaurant,437,0,4,227,4,True,True,5 hotel and restaurant go for the lunch buffet,2016-08-13,-0.4502135217189789,"[0, 1035, 1179]",0.18074660720220412,"['2015-01-01', '2019-05-09']",227_0,a
227_5,2,2,0,0,restaurant,437,0,4,227,5,True,True,All good but restaurant prices are high however that seems consistent with all good restaurants and hotels in HK,2017-09-10,0.1085054874420166,"[0, 1035, 1179]",0.18074660720220412,"['2015-01-01', '2019-05-09']",227_0,a
227_6,2,2,0,0,restaurant,437,0,4,227,6,True,True,Drinks from the bar are extremely expensive but good,2018-01-16,-0.4777792394161224,"[0, 1035, 1179]",0.18074660720220412,"['2015-01-01', '2019-05-09']",227_0,a
227_7,2,2,0,0,restaurant,437,0,4,227,7,True,True,Dinner or drinks in bar or restaurant areas are a must,2018-02-08,-0.4945365190505981,"[0, 1035, 1179]",0.18074660720220412,"['2015-01-01', '2019-05-09']",227_0,a
227_8,2,2,0,0,restaurant,437,0,4,227,8,True,True,Had lunch at the Michelin restaurant and it was outstanding,2018-04-12,-0.027606815099716187,"[0, 1035, 1179]",0.18074660720220412,"['2015-01-01', '2019-05-09']",227_0,a
227_9,0,2,2,0,restaurant,437,0,4,227,9,True,False,Service at breakfast was a bit slow for a la carte service,2018-04-22,-0.4971864819526672,"[0, 1035, 1179]",0.18074660720220412,"['2015-01-01', '2019-05-09']",227_0,a
227_10,2,2,0,0,restaurant,437,1,4,227,10,True,True,Ricky at the Pool bar in particular made us all feel very special,2019-05-13,0.4599355459213257,"[0, 1035, 1179]",0.26406309811831197,"['2019-05-10', '2020-04-22']",227_1,
227_11,2,2,0,0,restaurant,437,1,4,227,11,True,True,The dessert bar had a very extensive collection,2019-08-30,0.4868096113204956,"[0, 1035, 1179]",0.26406309811831197,"['2019-05-10', '2020-04-22']",227_1,
227_12,1,1,1,1,restaurant,437,1,4,227,12,False,False,Very nice staff and good seaside view in the lobby bar,2019-09-01,0.4994722008705139,"[0, 1035, 1179]",0.26406309811831197,"['2019-05-10', '2020-04-22']",227_1,
227_13,2,2,0,0,restaurant,437,1,4,227,13,True,True,The buffet breakfast was extraordinary,2019-10-20,0.4934117197990418,"[0, 1035, 1179]",0.26406309811831197,"['2019-05-10', '2020-04-22']",227_1,
227_14,2,2,0,0,restaurant,437,1,4,227,14,True,True,We had excellent view of the laser show at night from the restaurant,2019-10-23,0.4894657135009766,"[0, 1035, 1179]",0.26406309811831197,"['2019-05-10', '2020-04-22']",227_1,
227_15,2,2,0,0,restaurant,437,1,4,227,15,True,True,The breakfast was overall good with a nice variety of food choices,2019-10-24,0.4910292625427246,"[0, 1035, 1179]",0.26406309811831197,"['2019-05-10', '2020-04-22']",227_1,
227_16,2,2,0,0,restaurant,437,1,4,227,16,True,True,and there open Buffet is supper Great,2019-11-05,0.4949491024017334,"[0, 1035, 1179]",0.26406309811831197,"['2019-05-10', '2020-04-22']",227_1,
227_17,2,2,0,0,restaurant,437,1,4,227,17,True,True,We had a lovely breakfast buffet each morning,2019-11-17,0.4868664741516113,"[0, 1035, 1179]",0.26406309811831197,"['2019-05-10', '2020-04-22']",227_1,
227_18,2,2,0,0,restaurant,437,1,4,227,18,True,True,One night i join the buffet diner which was very respectable,2019-12-18,0.463155448436737,"[0, 1035, 1179]",0.26406309811831197,"['2019-05-10', '2020-04-22']",227_1,
227_19,2,2,0,0,restaurant,437,1,4,227,19,True,True,So cozy and the menu 68 is really attractive,2020-02-26,0.4992743134498596,"[0, 1035, 1179]",0.26406309811831197,"['2019-05-10', '2020-04-22']",227_1,
228_0,1,1,1,1,reception,278,0,4,228,0,False,False,That being said the hotel staff was good,2015-01-04,0.02072751522064209,"[0, 15, 220, 315, 350, 755, 839]",0.12827721122238372,"['2015-01-02', '2015-01-28']",228_0,a
228_1,1,2,1,0,reception,278,0,4,228,1,True,False,The front desk staff were generally surly and unhelpful,2015-01-05,-0.4797222912311554,"[0, 15, 220, 315, 350, 755, 839]",0.12827721122238372,"['2015-01-02', '2015-01-28']",228_0,a
228_2,1,1,1,1,reception,278,0,4,228,2,False,False,The pool was constantly overcrowded and the attendants underwhelming,2015-01-05,-0.4950328767299652,"[0, 15, 220, 315, 350, 755, 839]",0.12827721122238372,"['2015-01-02', '2015-01-28']",228_0,a
228_3,1,2,1,0,reception,278,0,4,228,3,True,False,Having stayed at many RC properties in the past had some expectation of the type of above average service and property to expect,2015-01-05,-0.33980828523635864,"[0, 15, 220, 315, 350, 755, 839]",0.12827721122238372,"['2015-01-02', '2015-01-28']",228_0,a
